"file","line","issue_text","physics_reclassification"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_233756/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_233958/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_234229/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_234345/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_234940/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_235202/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260225_011039/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260225_011455/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260225_011812/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260225_012405/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260225_014207/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260225_014957/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260225_062621/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260226_231405/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260226_231544/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260226_231622/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260226_231736/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260227_102753/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260304_203209/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260304_211321/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260304_220024/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260304_220046/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260304_221439/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260304_222002/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260304_222215/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260304_222725/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260304_224828/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260304_230334/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260304_230934/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260304_231526/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260306_134327/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260306_150249/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260306_150302/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260306_150317/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260306_150331/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_svd_pca/reports/interpretation_summary.txt","3","rank-1 dominant? raw=no, shifted=no","REAL_PROBLEM"
"results/aging/runs/run_TRI_collapse_diagnostics/reports/tri_collapse_diagnostics_report.md","31","- The SVD dominance metrics were taken from the saved structured-export singular spectra so this diagnostic reuses the existing SVD machinery rather than rebuilding a separate spectrum pipeline.","REAL_PROBLEM"
"results/aging/runs/run_TRI_collapse_diagnostics/reports/tri_collapse_diagnostics_report.md","32","- Residual structure was quantified by the relative residual RMSE, the residual leading-mode explained variance, and coherence scores across temperature and waiting time. High residual coherence indicates a systematic missing correction rather than noise-like leftovers.","REAL_PROBLEM"
"results/aging/runs/run_TRI_collapse_diagnostics/reports/tri_collapse_diagnostics_report.md","43","- Rank-1 dominance does not peak at `26 K`; both `\sigma_1 / \Sigma \sigma_i` and `\sigma_1 / \sigma_2` peak at `30 K` in the sampled temperatures.","REAL_PROBLEM"
"results/aging/runs/run_TRI_collapse_diagnostics/reports/tri_collapse_diagnostics_report.md","49","- `svd_spectra_vs_Tp`: one heatmap for the normalized singular spectrum and two line plots for the rank-dominance ratios; `parula` is used for the heatmap.","REAL_PROBLEM"
"results/relaxation/runs/run_2026_03_30_124149_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","3","## INVALID AGING ANALYSIS","UNCLEAR"
"results/relaxation/runs/run_2026_03_30_124149_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","5","- DEFINITION_CONTAMINATION: YES","UNCLEAR"
"results/relaxation/runs/run_2026_03_30_124149_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","7","- Definition mismatch: this lineage applies relaxation measurement logic to aging, so outputs are invalid for aging interpretation and must not be used for aging conclusions.","UNCLEAR"
"results/relaxation/runs/run_2026_03_30_124149_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","21","- Classification: MEASUREMENT FAILURE","REAL_PROBLEM"
"results/relaxation/runs/run_2026_03_30_124149_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","26","- Global trace correlation median: NaN","REAL_PROBLEM"
"results/relaxation/runs/run_2026_03_30_124149_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","27","- Global trace nRMSE median: NaN","REAL_PROBLEM"
"results/relaxation/runs/run_2026_03_30_124149_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","28","- Global shape similarity median: NaN","REAL_PROBLEM"
"results/relaxation/runs/run_2026_03_30_124149_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","29","- Global ordering consistency (Kendall tau) median: NaN","REAL_PROBLEM"
"results/relaxation/runs/run_2026_03_30_124149_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","32","- Interpretation class: MEASUREMENT FAILURE","REAL_PROBLEM"
"results/relaxation/runs/run_2026_03_30_133703_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","3","## INVALID AGING ANALYSIS","UNCLEAR"
"results/relaxation/runs/run_2026_03_30_133703_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","5","- DEFINITION_CONTAMINATION: YES","UNCLEAR"
"results/relaxation/runs/run_2026_03_30_133703_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","7","- Definition mismatch: this lineage applies relaxation measurement logic to aging, so outputs are invalid for aging interpretation and must not be used for aging conclusions.","UNCLEAR"
"results/relaxation/runs/run_2026_03_30_133703_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","21","- Classification: MEASUREMENT FAILURE","REAL_PROBLEM"
"results/relaxation/runs/run_2026_03_30_133703_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","26","- Global trace correlation median: NaN","REAL_PROBLEM"
"results/relaxation/runs/run_2026_03_30_133703_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","27","- Global trace nRMSE median: NaN","REAL_PROBLEM"
"results/relaxation/runs/run_2026_03_30_133703_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","28","- Global shape similarity median: NaN","REAL_PROBLEM"
"results/relaxation/runs/run_2026_03_30_133703_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","29","- Global ordering consistency (Kendall tau) median: NaN","REAL_PROBLEM"
"results/relaxation/runs/run_2026_03_30_133703_aging_measurement_definition_audit/reports/aging_measurement_definition_audit.md","32","- Interpretation class: MEASUREMENT FAILURE","REAL_PROBLEM"
