T_K,logt,M,R_relax,C
31,2.18411330019974,7.13218024791246e-05,4.3848347617159e-05,7.51844953551286e-05
31,2.19312586682092,7.10641799923105e-05,5.58744200515211e-05,0.000491706783507571
31,2.20213843344211,7.03146586128558e-05,5.271142790606e-05,-0.000302309889842246
31,2.21115100006329,7.01140494809082e-05,5.04252440066285e-05,0.000640001258202157
31,2.22016356668447,6.94057368708578e-05,6.4247535860432e-05,-0.000871194416133596
31,2.22917613330565,6.89559790865306e-05,3.47218485758204e-05,-0.00166763400611446
31,2.23818869992683,6.87798709238576e-05,3.41882107007283e-05,0.00229097860876895
31,2.24720126654801,6.83397320333321e-05,7.60170432542774e-05,0.00154579245852945
31,2.25621383316919,6.7409653590509e-05,6.20513257307569e-05,-0.0023301861385362
31,2.26522639979038,6.72212486191695e-05,3.40151276276383e-05,-7.2120185876893e-05
31,2.27423896641156,6.67965263827646e-05,6.07513497708614e-05,0.00149369802674039
31,2.28325153303274,6.61261974448965e-05,6.0939233583484e-05,-0.00101973453061075
31,2.29226409965392,6.5698088577735e-05,4.23704989847671e-05,-0.000702978908834713
31,2.3012766662751,6.53624635551508e-05,4.82679450851694e-05,0.000512172810727713
31,2.31028923289628,6.48280524362399e-05,5.16024821412482e-05,0.000518821568419314
31,2.31930179951746,6.44323219389183e-05,5.76197729849377e-05,0.000600049003669351
31,2.32831436613865,6.37894483507913e-05,6.24184453843394e-05,-0.000655968279864996
31,2.33732693275983,6.3307221144084e-05,4.57958573376031e-05,-0.000810286276877672
31,2.34633949938101,6.29639719203329e-05,4.78129272791636e-05,0.000760852296014831
31,2.35535206600219,6.24453867591698e-05,5.95103213510259e-05,0.000958276048493927
31,2.36436463262337,6.1891290448685e-05,6.50859807362289e-05,-0.00026999781160217
31,2.37337719924455,6.12722032841896e-05,5.46435748217512e-05,-0.000884536727640166
31,2.38238976586574,6.09063327316835e-05,4.91420883627447e-05,-0.000248698230087126
31,2.39140233248692,6.03864105936428e-05,5.01607560872891e-05,0.000220817849737508
31,2.4004148991081,6.00021784196726e-05,5.31223595265547e-05,0.000714055080817292
31,2.40942746572928,5.94288729850281e-05,6.30316940614049e-05,-0.000329404301730988
31,2.41844003235046,5.88660237357241e-05,4.71848030972471e-05,-0.000630456650630248
31,2.42745259897164,5.85783606221857e-05,5.16676289302627e-05,0.000744374424939836
31,2.43646516559282,5.79347078399393e-05,6.06022512889928e-05,8.28647547199448e-05
31,2.44547773221401,5.7485996967914e-05,5.31612771751861e-05,0.000148893907592452
31,2.45449029883519,5.6976468735522e-05,6.32860838123239e-05,-0.000784891842740496
31,2.46350286545637,5.63452568748097e-05,3.90134971289472e-05,-0.00129260249609714
31,2.47251543207755,5.62732452515223e-05,3.99867515907659e-05,0.00209201237861033
31,2.48152799869873,5.5624490349457e-05,7.67222989980648e-05,0.00131337628998236
31,2.49054056531991,5.4890315589422e-05,6.36605342150544e-05,-0.00182322463824924
31,2.4995531319411,5.44770007379502e-05,4.38584319628508e-05,-0.0010078189199132
31,2.50856569856228,5.40997615094902e-05,4.54944638994379e-05,0.000493094464691487
31,2.51757826518346,5.36569569643731e-05,5.27465253899851e-05,3.1059819812295e-05
31,2.52659083180464,5.31489983612642e-05,4.60543212900382e-05,0.000758384078537688
31,2.53560339842582,5.28268216867337e-05,6.64164994545113e-05,0.000641553198735373
31,2.544615965047,5.19518321091055e-05,5.76184031793056e-05,-0.00168287371782284
31,2.55362853166818,5.17882422922147e-05,3.60824764606888e-05,0.000402238998554448
31,2.56264109828937,5.13014406631869e-05,6.48688147235271e-05,0.00190981741636357
31,2.57165366491055,5.06189732635485e-05,7.05071898592414e-05,-0.000530332615990171
31,2.58066623153173,5.00305391714297e-05,5.53094986575349e-05,-0.00233073453652502
31,2.58967879815291,4.96220121806783e-05,2.84953892858077e-05,-0.000516052153835607
31,2.59869136477409,4.95169059827601e-05,4.60075898246412e-05,0.00224499202411318
31,2.60770393139527,4.87927192439293e-05,6.89616696484833e-05,0.000786964524490425
31,2.61671649801646,4.82738626987299e-05,6.01927302355993e-05,-0.000876865608051905
31,2.62572906463764,4.77077372612106e-05,5.31560502276961e-05,-9.52409106657141e-05
31,2.63474163125882,4.73157178107381e-05,5.84760001307261e-05,5.35732698202477e-05
31,2.64375419788,4.6653699567374e-05,5.41217155544349e-05,-0.000822511087950232
31,2.65276676450118,4.63401666765643e-05,4.36501281771047e-05,0.000237687047336984
31,2.66177933112236,4.58669001909356e-05,5.84060562526672e-05,0.00113422320160489
31,2.67079189774354,4.52873897304492e-05,6.4094652512609e-05,0.000345653626930017
31,2.67980446436473,4.47115855392724e-05,6.46365089337893e-05,-0.0010206056840447
31,2.68881703098591,4.4122308044596e-05,4.56980990697829e-05,-0.00106391102659676
31,2.69782959760709,4.3887871214617e-05,4.54593709213666e-05,0.00109666535136935
31,2.70684216422827,4.33028968266245e-05,6.54656381504951e-05,0.000737684705861741
31,2.71585473084945,4.27078443641582e-05,5.87562360353757e-05,-0.000960326696567221
31,2.72486729747063,4.22438078432673e-05,4.81556214886755e-05,-0.000659620248956583
31,2.73387986409182,4.18398328704557e-05,4.68664931585681e-05,0.000666559525795934
31,2.742892430713,4.13990330594815e-05,6.0170445755118e-05,0.00118571979030568
31,2.75190499733418,4.07552525684675e-05,6.82392503669311e-05,-0.00125648851958617
31,2.76091756395536,4.01690114792588e-05,3.75220727720816e-05,-0.00156471482007112
31,2.76993013057654,4.00789122072212e-05,4.00350572488538e-05,0.00152999564764523
31,2.77894269719772,3.94473742379827e-05,6.51004481811178e-05,0.0011558643540312
31,2.7879552638189,3.89054679546192e-05,6.08696662403605e-05,-0.000450120133951328
31,2.79696783044009,3.83501903935816e-05,5.69869727915716e-05,-0.000766588942518683
31,2.80598039706127,3.78782701769718e-05,4.70517984093335e-05,-0.000763878876924399
31,2.81499296368245,3.75020754579607e-05,4.3217954253985e-05,0.000598487070399514
31,2.82400553030363,3.70992607930815e-05,5.78396075971145e-05,0.0013704409705596
31,2.83301809692481,3.64595088243369e-05,6.7920335349111e-05,-0.00055749881715427
31,2.84203066354599,3.5874987698548e-05,4.77906171354506e-05,-0.00105252135447461
31,2.85104323016718,3.55980765827353e-05,4.89484976942662e-05,0.000536063400728336
31,2.86005579678836,3.4992684505595e-05,5.7453231359937e-05,0.000177279298887346
31,2.86906836340954,3.45624744322683e-05,5.21439806778228e-05,0.000210931209906728
31,2.87808093003072,3.40527823060902e-05,6.1255294523478e-05,0.000183768330402918
31,2.8870934966519,3.34583395866826e-05,5.54564293190614e-05,-0.00176324598436371
31,2.89610606327308,3.30531727784686e-05,2.94725507162659e-05,0.000166572823205936
31,2.90511862989426,3.29270929330297e-05,5.84589266519045e-05,0.00134643191270709
31,2.91413119651545,3.19994428363621e-05,5.37421653445899e-05,-0.00105919395682934
31,2.92314376313663,3.195838324196e-05,3.93668144505428e-05,0.00112965658179801
31,2.93215632975781,3.12898507605638e-05,7.4104375749608e-05,0.0016754287198521
31,2.94116889637899,3.06226419952314e-05,6.95666403639535e-05,-0.00169215938551926
31,2.95018146300017,3.00359027987802e-05,4.36029773583134e-05,-0.00138221957154311
31,2.95919402962135,2.98366925185842e-05,4.46519484166913e-05,0.000958276438476912
31,2.96820659624254,2.92310454790379e-05,6.08760378448837e-05,0.000391116832128898
31,2.97721916286372,2.87393938251626e-05,5.17018814291484e-05,-0.000592665285726005
31,2.9862317294849,2.82991121773968e-05,5.01931671015511e-05,0.00044790257908304
31,2.99524429610608,2.78346553003011e-05,5.97753850967169e-05,-0.000247217488725725
31,3.00425686272726,2.72216528964151e-05,4.57370389274282e-05,-0.00069362867647351
31,3.01326942934844,2.70102390795232e-05,4.72726357825601e-05,0.00077626851344035
31,3.02228199596962,2.63695573377169e-05,5.97293823140393e-05,0.000167837420599308
31,3.03129456259081,2.59336090048282e-05,5.02979276519183e-05,-0.000773788241822566
31,3.04030712921199,2.5462930489976e-05,4.57817461538085e-05,0.000686314107774613
31,3.04931969583317,2.51083869303379e-05,6.26688308906671e-05,0.00100600993896487
31,3.05833226245435,2.43333164630288e-05,6.39152093467887e-05,-0.0010346665225431
31,3.06734482907553,2.39563067656487e-05,4.40188289604185e-05,-0.00101181299358763
31,3.07635739569671,2.35398712058446e-05,4.56771453210205e-05,0.000324174776756572
31,3.0853699623179,2.31329701351062e-05,4.98621225052713e-05,0.0010574783400626
31,3.09438252893908,2.26410998039397e-05,6.47383333015693e-05,0.000626652506873227
31,3.10339509556026,2.19660530514571e-05,6.11576174383202e-05,-0.000645879658064455
31,3.11240766218144,2.15387256008287e-05,5.30962664064276e-05,-0.00122561800390183
31,3.12142022880262,2.10089857748094e-05,3.90656896137543e-05,-0.000660885590199351
31,3.1304327954238,2.08345613403361e-05,4.11837155851286e-05,0.00109249176694072
31,3.13944536204498,2.0266643813972e-05,5.8757999279042e-05,0.000707036323732692
31,3.14845792866617,1.97754405742763e-05,5.39281395276056e-05,-0.000996244603121062
31,3.15747049528735,1.92945819134738e-05,4.08005575657931e-05,-0.000981522680526965
31,3.16648306190853,1.90400050877903e-05,3.62360624307088e-05,0.000520955506027131
31,3.17549562852971,1.86414220599818e-05,5.01908499752732e-05,0.0010778315796314
31,3.18450819515089,1.81353083294387e-05,5.56641202663882e-05,0.000357887251247573
31,3.19352076177207,1.76380688753614e-05,5.66418153647527e-05,0.000704054068994047
31,3.20253332839326,1.71143320603993e-05,6.83547886698388e-05,-1.20470610526092e-05
31,3.21154589501444,1.64059647018335e-05,5.64246654841004e-05,-0.0017456737475257
31,3.22055846163562,1.60972699468928e-05,3.68887867729982e-05,-0.000440686036883318
31,3.2295710282568,1.57410394051012e-05,4.84812409512311e-05,0.00101397936058338
31,3.23858359487798,1.52233891189919e-05,5.51658998525166e-05,0.00080853977484297
31,3.24759616149916,1.47466667098249e-05,6.30552781245233e-05,-0.000556559215434366
31,3.25660872812034,1.40868093291633e-05,4.51338458370488e-05,-0.00163470124538628
31,3.26562129474153,1.39331231248715e-05,3.35895703649671e-05,0.000530833544723867
31,3.27463386136271,1.34813528477808e-05,5.47021912102162e-05,0.00131164026682419
31,3.28364642798389,1.29471088396583e-05,5.72320609405178e-05,-0.000667537856155364
31,3.29265899460507,1.24497373235931e-05,4.26697324086964e-05,-0.000658165749981417
31,3.30167156122625,1.21779812275757e-05,4.53685356015449e-05,0.000823848867766591
31,3.31068412784743,1.16319634243645e-05,5.75197180217566e-05,0.000135062615300261
31,3.31969669446862,1.114118064617e-05,4.78030572383951e-05,-0.000558308400989594
31,3.3287092610898,1.07703069482498e-05,4.74561347035848e-05,0.000539687899494176
31,3.33772182771098,1.02857774949705e-05,5.7531003536067e-05,0.000459999665057978
31,3.34673439433216,9.73330294394551e-06,5.57476899576958e-05,-0.000927189988432407
31,3.35574696095334,9.28091795552926e-06,4.08182804535906e-05,-0.000713822313511562
31,3.36475952757452,8.99754800004552e-06,4.28809476452802e-05,-0.000412103624752882
31,3.3737720941957,8.50798316066442e-06,3.33900577077604e-05,-9.58252079754961e-05
31,3.38278466081689,8.39568776089271e-06,4.11536855035441e-05,0.00249206364349827
31,3.39179722743807,7.76618249604844e-06,7.83098369302833e-05,0.00108386496826811
31,3.40080979405925,6.98414251603687e-06,6.0690495973303e-05,-0.00192247811328363
31,3.40982236068043,6.67222821958474e-06,4.3656912782825e-05,-0.000559011671876235
31,3.41883492730161,6.19722084617636e-06,5.06142361036995e-05,0.000442140052890941
31,3.42784749392279,5.75989986985529e-06,5.16265461479683e-05,-0.000591837213842645
31,3.43686006054398,5.26664547301588e-06,3.99462914663929e-05,0.000151291875999961
31,3.44587262716516,5.03986264363502e-06,5.43536023713557e-05,0.00104267803613035
31,3.45488519378634,4.28691454806994e-06,5.87407019965247e-05,-0.0014712989690197
31,3.46389776040752,3.9810536633979e-06,2.78332424154288e-05,-0.00137668096284026
31,3.4729103270287,3.78521664496493e-06,3.39258442091086e-05,0.0014386059692601
31,3.48192289364988,3.36953580116917e-06,5.37643066945966e-05,0.00143195626272489
31,3.49093546027106,2.81610785311172e-06,5.97370466419565e-05,-0.000572533176052508
31,3.49994802689225,2.29276757594222e-06,4.34443199105727e-05,-0.0007430800524091
31,3.50896059351343,2.03301819809949e-06,4.63429296875351e-05,0.000489263611365626
31,3.51797316013461,1.45743009348308e-06,5.22633616960764e-05,-0.000755479209497511
31,3.52698572675579,1.09096413983406e-06,3.27253162745096e-05,-0.000348532384133857
31,3.53599829337697,8.67551907236672e-07,4.59810190327862e-05,0.000854629368161288
31,3.54501085999815,2.62150145148598e-07,4.81301245084508e-05,-0.00093723797070342
31,3.55402342661934,0,2.90871797310488e-05,-0.00211293248391967
33,0.318512009615164,2.77041882948705e-05,1.87959847533327e-08,4.52741519035763e-07
33,0.327524576236345,2.77040188948057e-05,2.28763478558172e-08,6.75576062793604e-07
33,0.336537142857527,2.77037759456523e-05,3.09733333005384e-08,8.91338175615204e-07
33,0.345549709478708,2.7703460596346e-05,3.8942837235286e-08,8.77193314055368e-07
33,0.35456227609989,2.77030739958223e-05,4.67848596656964e-08,8.63048452516628e-07
33,0.363574842721072,2.77026172930168e-05,5.44994005865143e-08,8.48903590665143e-07
33,0.372587409342253,2.77020916368651e-05,6.20864599973559e-08,8.34758728802894e-07
33,0.381599975963435,2.77014981763028e-05,6.9546037898412e-08,8.20613866659218e-07
33,0.390612542584616,2.77008380602655e-05,7.6878134284419e-08,8.06469004505123e-07
33,0.399625109205798,2.77001124376889e-05,8.40827491604527e-08,7.9232414294546e-07
33,0.408637675826979,2.76993224575085e-05,9.1159882532152e-08,7.781792813962e-07
33,0.417650242448161,2.76984692686599e-05,9.81095343940655e-08,7.64034419544508e-07
33,0.426662809069342,2.76975540200787e-05,1.04931704746193e-07,7.49889557390417e-07
33,0.435675375690524,2.76965778607005e-05,1.11626393583084e-07,7.3574469553874e-07
33,0.444687942311705,2.7695541939461e-05,1.18193600915641e-07,7.21599833999904e-07
33,0.453700508932887,2.76944474052956e-05,1.246333267386e-07,7.07454971835385e-07
33,0.462713075554068,2.76932954071401e-05,1.30945571045946e-07,6.93310109962851e-07
33,0.47172564217525,2.769208709393e-05,1.37130333848957e-07,6.79165248121578e-07
33,0.480738208796431,2.76908236146009e-05,1.4318761513692e-07,6.65020386290296e-07
33,0.489750775417613,2.76895061180885e-05,1.49117414920728e-07,6.50875524731077e-07
33,0.498763342038795,2.76881357533282e-05,1.54919733194391e-07,6.36730662556627e-07
33,0.507775908659976,2.76867136692558e-05,1.60594569952809e-07,6.22585800714894e-07
33,0.516788475281158,2.76852410148068e-05,1.6614192520708e-07,6.08440939165631e-07
33,0.525801041902339,2.76837189389168e-05,1.71561798951378e-07,5.94296077011539e-07
33,0.534813608523521,2.76821485905214e-05,1.76854191180627e-07,5.80151214857448e-07
33,0.543826175144702,2.76805311185563e-05,1.82019101899902e-07,5.66006353610599e-07
33,0.552838741765884,2.7678867671957e-05,1.87056531120482e-07,5.51861492061336e-07
33,0.561851308387065,2.7677159399659e-05,1.91966478825637e-07,5.3771662928156e-07
33,0.570863875008247,2.76754074505981e-05,1.96748945009916e-07,5.23571767440312e-07
33,0.579876441629428,2.76736129737099e-05,2.01403929695688e-07,5.09426906516098e-07
33,0.58888900825061,2.76717771179298e-05,2.05931432877114e-07,1.02633238119694e-06
33,0.597901574871792,2.76699010321935e-05,2.19903707617716e-07,3.84764930440499e-06
33,0.606914141492973,2.76678133242995e-05,2.75285824258899e-07,8.05380844034614e-06
33,0.615926708114155,2.76649389685315e-05,3.65074677863423e-07,1.00982507784053e-05
33,0.624939274735336,2.76612328045876e-05,4.57308140054451e-07,1.02271269954258e-05
33,0.633951841356518,2.76566959283742e-05,5.49420004642542e-07,1.02136349890912e-05
33,0.642964407977699,2.76513294357979e-05,6.41410271621682e-07,1.02001429830484e-05
33,0.651976974598881,2.76451344227652e-05,7.33278941003143e-07,1.01866509773181e-05
33,0.660989541220062,2.76381119851825e-05,8.25026012781288e-07,1.01731589712856e-05
33,0.670002107841244,2.76302632189564e-05,9.16651486956306e-07,1.01596669652739e-05
33,0.679014674462425,2.76215892199933e-05,1.00815536352838e-06,1.01461749592414e-05
33,0.688027241083607,2.76120910841998e-05,1.09953764249696e-06,1.01326829531881e-05
33,0.697039807704788,2.76017699074823e-05,1.19079832386222e-06,1.01191909471556e-05
33,0.70605237432597,2.75906267857474e-05,1.28193740762435e-06,1.01056989414463e-05
33,0.715064940947151,2.75786628149015e-05,1.372954893789e-06,1.00922069354093e-05
33,0.724077507568333,2.75658790908511e-05,1.46385078234461e-06,1.00787149290575e-05
33,0.733090074189515,2.75522767095028e-05,1.55462507329706e-06,1.00652229230405e-05
33,0.742102640810696,2.7537856766763e-05,1.6452777666465e-06,1.00517309170139e-05
33,0.751115207431878,2.75226203585383e-05,1.73580886239262e-06,1.00382389112733e-05
33,0.760127774053059,2.75065685807351e-05,1.82621836054087e-06,1.00247469055537e-05
33,0.769140340674241,2.74897025292599e-05,1.91650626108619e-06,1.00112548992188e-05
33,0.778152907295422,2.74720233000192e-05,2.00667256402255e-06,9.99776289286296e-06
33,0.787165473916604,2.74535319889196e-05,2.09671726935559e-06,9.98427088715373e-06
33,0.796178040537785,2.74342296918675e-05,2.18664037709134e-06,9.97077888143407e-06
33,0.805190607158967,2.74141175047694e-05,2.27644188722358e-06,9.95728687537989e-06
33,0.814203173780148,2.73931965235318e-05,2.36612179975249e-06,9.94379486904488e-06
33,0.82321574040133,2.73714678440612e-05,2.45568011467284e-06,9.9303028627116e-06
33,0.832228307022511,2.73489325622642e-05,2.54511683198989e-06,9.91681085699202e-06
33,0.841240873643693,2.73255917740472e-05,2.63443195170944e-06,9.90331885157393e-06
33,0.850253440264874,2.73014465753167e-05,2.72362547383112e-06,9.88982684552234e-06
33,0.859266006886056,2.72764980619791e-05,2.81269739834387e-06,9.87633483889312e-06
33,0.868278573507238,2.72507473299411e-05,2.90164772524837e-06,9.8628428328698e-06
33,0.877291140128419,2.72241954751091e-05,2.99047645455484e-06,9.84935082713103e-06
33,0.886303706749601,2.71968435933896e-05,3.07918358625818e-06,9.83585882109854e-06
33,0.895316273370782,2.71686927806891e-05,3.16776912035821e-06,9.82236681506603e-06
33,0.904328839991964,2.71397441329141e-05,3.25623305685511e-06,9.80887480903352e-06
33,0.913341406613145,2.71099987459711e-05,3.3445753957487e-06,9.79538280300101e-06
33,0.922353973234327,2.70794577157666e-05,3.43279613703916e-06,9.7818907969789e-06
33,0.931366539855508,2.70481221382071e-05,3.52089528072649e-06,9.76839879124883e-06
33,0.94037910647669,2.70159931091991e-05,3.60887282681595e-06,9.7549067855083e-06
33,0.949391673097871,2.6983071724649e-05,3.6967287753021e-06,9.74141477887096e-06
33,0.958404239719053,2.69493590804634e-05,3.78446312617423e-06,9.72792277254649e-06
33,0.967416806340234,2.69148562725489e-05,3.87207587944867e-06,9.714430767409e-06
33,0.976429372961416,2.68795643968118e-05,3.95956703513048e-06,9.70093876137772e-06
33,0.985441939582598,2.68434845491586e-05,4.04693659319852e-06,9.68744675476582e-06
33,0.994454506203779,2.6806617825496e-05,4.13418455366343e-06,9.67395474905818e-06
33,1.00346707282496,2.67689653217303e-05,4.22131091653087e-06,9.66046274302728e-06
33,1.01247963944614,2.67305281337681e-05,4.30831568178937e-06,9.64697073682684e-06
33,1.02149220606732,2.66913073575159e-05,4.39519884944732e-06,9.63347873107573e-06
33,1.03050477268851,2.66513040888801e-05,4.48196041950454e-06,3.68673328662097e-05
33,1.03951733930969,2.66105194237673e-05,5.05973743665156e-06,0.000151852139327978
33,1.04852990593087,2.65601016474131e-05,7.21911546402876e-06,0.000258170937740937
33,1.05754247255205,2.64803939056362e-05,9.71330298873698e-06,0.000186263757063478
33,1.06655503917323,2.63850180668177e-05,1.05765445033205e-05,2.48073004584688e-06
33,1.07556760579441,2.62897502817201e-05,9.7580184783517e-06,-0.000111120957849009
33,1.08458017241559,2.6209128483564e-05,8.57357443207345e-06,-9.16150673256115e-05
33,1.09359273903678,2.61352104602186e-05,8.10664468279885e-06,-3.77365938137938e-05
33,1.10260530565796,2.6063005133008e-05,7.89336730046662e-06,-2.62434162447924e-05
33,1.11161787227914,2.59929314628968e-05,7.63360360825175e-06,-3.14013597959526e-05
33,1.12063043890032,2.59254084108499e-05,7.32735360615329e-06,-3.6559303346253e-05
33,1.1296430055215,2.5860854937832e-05,6.97461729418768e-06,-4.17172468964687e-05
33,1.13865557214268,2.57996900048077e-05,6.57539467234001e-06,-4.49205049371173e-05
33,1.14766813876387,2.57423325727419e-05,6.1649192073816e-06,-4.25123111560203e-05
33,1.15668070538505,2.56885665146662e-05,5.80910459931165e-06,-3.61354037966615e-05
33,1.16569327200623,2.56376226883205e-05,5.5135737391803e-06,-3.08381111331049e-05
33,1.17470583862741,2.55891836133759e-05,5.25324353719473e-06,-2.6933808861448e-05
33,1.18371840524859,2.5542932273608e-05,5.02808824572844e-06,-2.30309350180444e-05
33,1.19273097186977,2.54985516527923e-05,4.83810786479835e-06,-2.04706840833684e-05
33,1.20174353849095,2.54557247347041e-05,4.65910143756347e-06,-2.95409640327039e-05
33,1.21075610511214,2.54145707285905e-05,4.3056280520008e-06,-4.32556149158385e-05
33,1.21976867173332,2.53781152153747e-05,3.87941321522483e-06,-3.30259654778342e-05
33,1.2287812383545,2.53446437884839e-05,3.71033062380526e-06,-7.83611584294807e-07
33,1.23779380497568,2.53112360115074e-05,3.86528851200766e-06,3.5170683483823e-05
33,1.24680637159686,2.52749714480348e-05,4.34428687982604e-06,7.68381760994783e-05
33,1.25581893821804,2.52329296616555e-05,5.25030687430068e-06,0.00012642156094521
33,1.26483150483923,2.51803339670622e-05,6.62305236057185e-06,0.000144159356658284
33,1.27384407146041,2.5113548260385e-05,7.84879848620058e-06,9.58112784181591e-05
33,1.28285663808159,2.5038858328556e-05,8.35006342018002e-06,1.39258008516975e-05
33,1.29186920470277,2.49630372546541e-05,8.099812902059e-06,-6.71789483871148e-05
33,1.30088177132395,2.48928581217582e-05,7.13915392442065e-06,-0.000117092096806391
33,1.30989433794513,2.48343530539287e-05,5.98921225549649e-06,-9.46415492813525e-05
33,1.31890690456631,2.47849017728361e-05,5.43322738836089e-06,-1.16711347236404e-05
33,1.3279194711875,2.47364184063174e-05,5.77883849701322e-06,9.05499955568055e-05
33,1.33693203780868,2.46807374389413e-05,7.06540312336832e-06,0.00031237856588132
33,1.34594460442986,2.46090635736077e-05,1.14095037690813e-05,0.000564524310788565
33,1.35495717105104,2.44750796132744e-05,1.72410290438836e-05,0.000394823402526114
33,1.36396973767222,2.42982917278563e-05,1.85262482068165e-05,-0.000241764854760926
33,1.3729823042934,2.41411415208655e-05,1.28831853234981e-05,-0.000800408690310547
33,1.38199487091459,2.40660705958141e-05,4.09877491561803e-06,-0.000732130985257803
33,1.39100743753577,2.4067260556881e-05,-3.1357323664138e-07,-0.000254964470517681
33,1.40002000415695,2.40717227951858e-05,-4.96993637530933e-07,-1.62795610033509e-06
33,1.40903257077813,2.40762189334181e-05,-3.42917362262633e-07,0.000160285744761747
33,1.41804513739931,2.40779039263317e-05,2.39217826865046e-06,0.000447079615120536
33,1.42705770402049,2.40330996013862e-05,7.71575227022804e-06,0.000469769511707297
33,1.43607027064167,2.39388264635958e-05,1.08598363103729e-05,0.0001019026109814
33,1.44508283726286,2.38373496049014e-05,9.55256041091317e-06,-0.00023129841617608
33,1.45409540388404,2.37666402893833e-05,6.69065154004988e-06,-0.000219346825791112
33,1.46310797050522,2.37167497194138e-05,5.59880464973965e-06,7.01761907055308e-06
33,1.4721205371264,2.36657210895738e-05,6.81714505884072e-06,0.000371067528237716
33,1.48113310374758,2.35938697713957e-05,1.22873462881377e-05,0.000654294140259841
33,1.49014567036876,2.34442400355351e-05,1.86108841167197e-05,0.000275814737489289
33,1.49915823698994,2.32584061054337e-05,1.72589436815887e-05,-0.000490754806363302
33,1.50817080361113,2.31331452760519e-05,9.76496334268762e-06,-0.000691754634438289
33,1.51718337023231,2.30823913400749e-05,4.7899742248116e-06,-0.000313574875200178
33,1.52619593685349,2.30468053524222e-05,4.112734435748e-06,-1.23160317518981e-05
33,1.53520850347467,2.30082587538801e-05,4.5679761114665e-06,4.896459346588e-05
33,1.54422107009585,2.29644669743651e-05,4.99532775712847e-06,5.02046330426937e-05
33,1.55323363671703,2.29182173054686e-05,5.47292131144485e-06,7.30222869987239e-05
33,1.56224620333822,2.28658168385013e-05,6.31156420994305e-06,8.2068175153159e-05
33,1.5712587699594,2.28044505196166e-05,6.95221110353869e-06,1.88595458763188e-05
33,1.58027133658058,2.2740502307031e-05,6.6515100372541e-06,-4.62878633282216e-05
33,1.58928390320176,2.26845561649322e-05,6.11786619954335e-06,8.67562975961753e-05
33,1.59829646982294,2.26302269536253e-05,8.215303861039e-06,0.000705063590758424
33,1.60730903644412,2.25364742182105e-05,1.88267313673007e-05,0.000834138598663018
33,1.61632160306531,2.22908726122114e-05,2.32507632445437e-05,-0.000560460259792338
33,1.62533416968649,2.21173761127408e-05,8.72436050749053e-06,-0.00143915992388361
33,1.63434673630767,2.21336148516095e-05,-2.69028614052297e-06,-0.000634629368181198
33,1.64335930292885,2.21658688788838e-05,-2.71491841349031e-06,6.36535326366822e-05
33,1.65237186955003,2.21825516177548e-05,-1.54292273339987e-06,0.000114273040743832
33,1.66138443617121,2.2193680266736e-05,-6.551316280731e-07,0.000108686782080458
33,1.67039700279239,2.21943604526421e-05,4.16170995283731e-07,0.000444403847158997
33,1.67940956941358,2.21861787290944e-05,7.35530693038965e-06,0.00213585798550943
33,1.68842213603476,2.20617800651833e-05,3.89152957708711e-05,0.00174524411592177
33,1.69743470265594,2.14847253376586e-05,3.88135646603243e-05,-0.00188383392734289
33,1.70644726927712,2.136216039057e-05,4.95893822403719e-06,-0.00223994297700992
33,1.7154598358983,2.13953398154297e-05,-1.56170595556806e-06,-0.000137053566553046
33,1.72447240251948,2.13903103485045e-05,2.48852942557788e-06,0.000274437266928387
33,1.73348496914067,2.13504837409561e-05,3.38506234748798e-06,7.3321191244154e-07
33,1.74249753576185,2.13292941486573e-05,2.50174566799453e-06,0.000940483651688318
33,1.75151010238303,2.1305389441952e-05,2.03374054814312e-05,0.00138091084774511
33,1.76052266900421,2.09627097050506e-05,2.73928476944204e-05,-0.00134438152330422
33,1.76953523562539,2.08116297123724e-05,-3.89525060469427e-06,-0.00217416799132063
33,1.77854780224657,2.10329221162126e-05,-1.17968200404081e-05,0.000570645388074637
33,1.78756036886775,2.10242689654369e-05,6.39070854948929e-06,0.00214312401753331
33,1.79657293548894,2.09177287430949e-05,2.6833275930553e-05,0.00107540972583047
33,1.80558550211012,2.05405955914594e-05,2.57751121477241e-05,-0.0011868752890701
33,1.8145980687313,2.04531289122954e-05,5.43969070299991e-06,-0.00131601697936617
33,1.82361063535248,2.04425444417406e-05,2.05373074544077e-06,-0.000499910648395257
33,1.83262320197366,2.04161101419649e-05,-3.57126534359917e-06,-0.000518425671146539
33,1.84163576859484,2.05069169754028e-05,-7.29096105323551e-06,0.00159167281996378
33,1.85064833521603,2.05475306864144e-05,2.51188493145067e-05,0.00260425405521101
33,1.85966090183721,2.00541463696138e-05,3.96510652889252e-05,-0.000707645146567591
33,1.86867346845839,1.983281495138e-05,1.23634512593163e-05,-0.00218606384391213
33,1.87768603507957,1.98312935133292e-05,2.4697322610287e-07,-0.000106775456903653
33,1.88669860170075,1.98283632260722e-05,1.04388094216141e-05,0.00041589095811854
33,1.89571116832193,1.9643132582613e-05,7.74346316048231e-06,-0.000677820140941674
33,1.90472373494311,1.96887862708472e-05,-1.77898893321478e-06,-3.17497518351829e-06
33,1.9137363015643,1.96751990951709e-05,7.68623380975818e-06,0.00167555802281413
33,1.92274886818548,1.95502408822943e-05,2.84231676833319e-05,0.00145061867723281
