"run_id","run_dir","experiment","run_status","manifest_exists"
"run_2026_03_25_043610_kappa_phi_temperature_structure_test","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_043610_kappa_phi_temperature_structure_test","switching","MISSING","YES"
"run_2026_03_25_043622_alternative_coordinate_search","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_043622_alternative_coordinate_search","cross_experiment","MISSING","YES"
"run_2026_03_25_043700_collapse_failure_mode_test","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_043700_collapse_failure_mode_test","switching","MISSING","YES"
"run_2026_03_25_044126_alternative_coordinate_search","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_044126_alternative_coordinate_search","cross_experiment","MISSING","NO"
"run_2026_03_25_044142_alternative_coordinate_search","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_044142_alternative_coordinate_search","cross_experiment","MISSING","YES"
"run_2026_03_25_044412_alternative_coordinate_search","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_044412_alternative_coordinate_search","cross_experiment","MISSING","YES"
"run_2026_03_25_044523_alternative_coordinate_search","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_044523_alternative_coordinate_search","cross_experiment","MISSING","YES"
"run_2026_03_25_160119_phi_pt_restricted_deformation_stable","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_160119_phi_pt_restricted_deformation_stable","switching","MISSING","YES"
"run_2026_03_25_160354_phi_pt_restricted_deformation_stable","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_160354_phi_pt_restricted_deformation_stable","switching","MISSING","YES"
"run_2026_03_25_160523_phi_pt_restricted_deformation_stable","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_160523_phi_pt_restricted_deformation_stable","switching","MISSING","YES"
"run_2026_03_25_160623_phi_pt_restricted_deformation_final_clea","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_160623_phi_pt_restricted_deformation_final_clea","switching","MISSING","YES"
"run_2026_03_25_160915_phi_pt_restricted_deformation_stable","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_160915_phi_pt_restricted_deformation_stable","switching","MISSING","YES"
"run_2026_03_25_180406_kappa_from_pt_agent14","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_180406_kappa_from_pt_agent14","cross_experiment","MISSING","YES"
"run_2026_03_25_181142_barrier_to_dynamics_mechanism_agent13","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_181142_barrier_to_dynamics_mechanism_agent13","cross_experiment","MISSING","YES"
"run_2026_03_25_195941_phi_elastic_mode_test","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_195941_phi_elastic_mode_test","switching","MISSING","NO"
"run_2026_03_25_200055_phi_elastic_mode_test","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_200055_phi_elastic_mode_test","switching","MISSING","NO"
"run_2026_03_25_200110_phi_elastic_mode_test","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_200110_phi_elastic_mode_test","switching","MISSING","NO"
"run_2026_03_25_200129_phi_elastic_mode_test","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_200129_phi_elastic_mode_test","switching","MISSING","NO"
"run_2026_03_25_200200_phi_elastic_mode_test","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_200200_phi_elastic_mode_test","switching","MISSING","NO"
"run_2026_03_25_201600_phi_geometric_artifact_test","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_201600_phi_geometric_artifact_test","switching","MISSING","NO"
"run_2026_03_25_203006_tail_ablation_test","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_203006_tail_ablation_test","switching","MISSING","YES"
"run_2026_03_25_203018_prediction_falsification_test","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_203018_prediction_falsification_test","cross_experiment","MISSING","YES"
"run_2026_03_25_203318_kappa_vs_speak_decoupling","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_203318_kappa_vs_speak_decoupling","cross_experiment","MISSING","NO"
"run_2026_03_25_203400_tail_ablation_test","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_203400_tail_ablation_test","switching","MISSING","YES"
"run_2026_03_25_203406_prediction_falsification_test","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_203406_prediction_falsification_test","cross_experiment","MISSING","YES"
"run_2026_03_25_204359_agent18a_closure_support","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_204359_agent18a_closure_support","switching","MISSING","YES"
"run_2026_03_25_210453_phi2_shape_physics","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_210453_phi2_shape_physics","switching","MISSING","YES"
"run_2026_03_25_211023_phi2_shape_physics","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_211023_phi2_shape_physics","switching","MISSING","YES"
"run_2026_03_25_211300_phi2_shape_physics","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_211300_phi2_shape_physics","switching","MISSING","YES"
"run_2026_03_25_211445_phi2_shape_physics","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_211445_phi2_shape_physics","switching","MISSING","YES"
"run_2026_03_25_212940_deformation_closure_agent19e_internal","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_212940_deformation_closure_agent19e_internal","switching","MISSING","YES"
"run_2026_03_25_213328_deformation_closure_agent19e_internal","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_213328_deformation_closure_agent19e_internal","switching","MISSING","YES"
"run_2026_03_25_213432_alpha_structure_agent19f_internal","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_213432_alpha_structure_agent19f_internal","switching","MISSING","YES"
"run_2026_03_25_214112_nonlinear_response_agent19h_internal","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_214112_nonlinear_response_agent19h_internal","switching","MISSING","YES"
"run_2026_03_25_214510_nonlinear_response_agent19h_internal","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_214510_nonlinear_response_agent19h_internal","switching","MISSING","YES"
"run_2026_03_25_214628_alpha_structure_agent19f_internal","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_214628_alpha_structure_agent19f_internal","switching","MISSING","YES"
"run_2026_03_25_215123_alpha_structure_agent19f_internal","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_215123_alpha_structure_agent19f_internal","switching","MISSING","YES"
"run_2026_03_25_215124_local_shift_agent19g_internal","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_215124_local_shift_agent19g_internal","switching","MISSING","YES"
"run_2026_03_25_233421_alpha_res_state","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_233421_alpha_res_state","cross_experiment","MISSING","YES"
"run_2026_03_25_233607_alpha_res_state","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_233607_alpha_res_state","cross_experiment","MISSING","YES"
"run_2026_03_25_233721_alpha_res_state","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_233721_alpha_res_state","cross_experiment","MISSING","YES"
"run_2026_03_25_233808_alpha_res_state","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_233808_alpha_res_state","cross_experiment","MISSING","YES"
"run_2026_03_25_233930_alpha_res_state","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_233930_alpha_res_state","cross_experiment","MISSING","YES"
"run_2026_03_25_234045_alpha_res_state","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_234045_alpha_res_state","cross_experiment","MISSING","YES"
"run_2026_03_25_235432_alpha_res_trajectory","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_235432_alpha_res_trajectory","cross_experiment","MISSING","YES"
"run_2026_03_25_235802_R_trajectory","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_235802_R_trajectory","cross_experiment","MISSING","YES"
"run_2026_03_26_000112_R_trajectory","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_000112_R_trajectory","cross_experiment","MISSING","YES"
"run_2026_03_26_001728_agent23c_full_prediction_trajectory_inte","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_26_001728_agent23c_full_prediction_trajectory_inte","switching","MISSING","YES"
"run_2026_03_26_001855_agent23c_full_prediction_trajectory_inte","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_26_001855_agent23c_full_prediction_trajectory_inte","switching","MISSING","YES"
"run_2026_03_26_002525_agent23c_full_prediction_trajectory_inte","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_26_002525_agent23c_full_prediction_trajectory_inte","switching","MISSING","YES"
"run_2026_03_26_002707_a_prediction_from_switching_agent24a","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_002707_a_prediction_from_switching_agent24a","cross_experiment","MISSING","YES"
"run_2026_03_26_002944_agent23c_full_prediction_trajectory_inte","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_26_002944_agent23c_full_prediction_trajectory_inte","switching","MISSING","YES"
"run_2026_03_26_003414_aging_prediction_pt_state_trajectory","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_003414_aging_prediction_pt_state_trajectory","cross_experiment","MISSING","YES"
"run_2026_03_26_003741_aging_prediction_agent24b","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_003741_aging_prediction_agent24b","cross_experiment","MISSING","YES"
"run_2026_03_26_003830_aging_prediction_agent24b","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_003830_aging_prediction_agent24b","cross_experiment","MISSING","YES"
"run_2026_03_26_003911_aging_prediction_agent24b","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_003911_aging_prediction_agent24b","cross_experiment","MISSING","YES"
"run_2026_03_26_003942_aging_prediction_agent24b","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_003942_aging_prediction_agent24b","cross_experiment","MISSING","YES"
"run_2026_03_26_004501_aging_kappa1_prediction_agent24d","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_004501_aging_kappa1_prediction_agent24d","cross_experiment","MISSING","YES"
"run_2026_03_26_005343_aging_kappa1_prediction_agent24d","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_005343_aging_kappa1_prediction_agent24d","cross_experiment","MISSING","YES"
"run_2026_03_26_011319_aging_kappa2_closure","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_011319_aging_kappa2_closure","cross_experiment","MISSING","YES"
"run_2026_03_26_011408_aging_alpha_closure_alpha_residual","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_011408_aging_alpha_closure_alpha_residual","cross_experiment","MISSING","YES"
"run_2026_03_26_011517_aging_alpha_closure_alpha_residual","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_011517_aging_alpha_closure_alpha_residual","cross_experiment","MISSING","YES"
"run_2026_03_26_012056_aging_alpha_closure_alpha_residual","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_012056_aging_alpha_closure_alpha_residual","cross_experiment","MISSING","YES"
"run_2026_03_26_012433_aging_kappa2_closure","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_012433_aging_kappa2_closure","cross_experiment","MISSING","YES"
"run_2026_03_26_014455_aging_hermetic_closure_agent24i","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_014455_aging_hermetic_closure_agent24i","cross_experiment","MISSING","YES"
"run_2026_03_26_015008_aging_hermetic_closure_agent24i","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_015008_aging_hermetic_closure_agent24i","cross_experiment","MISSING","YES"
"run_2026_03_26_024630_residual_shape_consistency_internal","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_26_024630_residual_shape_consistency_internal","switching","MISSING","YES"
"run_2026_03_26_025027_residual_shape_consistency_internal","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_26_025027_residual_shape_consistency_internal","switching","MISSING","YES"
"run_2026_03_26_152733_phi1_observable_phi2_driver_test","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_26_152733_phi1_observable_phi2_driver_test","switching","MISSING","YES"
"run_2026_03_26_203804_phi2_deformation_structure_test","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_26_203804_phi2_deformation_structure_test","switching","MISSING","YES"
"run_2026_03_26_204113_phi2_deformation_structure_test","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_26_204113_phi2_deformation_structure_test","switching","MISSING","YES"
"run_2026_03_26_204233_phi2_deformation_structure_test","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_26_204233_phi2_deformation_structure_test","switching","MISSING","YES"
"run_2026_03_26_212734_phi2_shape_physics","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_26_212734_phi2_shape_physics","switching","MISSING","YES"
"run_2026_03_26_214419_phi2_deformation_structure_test","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_26_214419_phi2_deformation_structure_test","switching","MISSING","YES"
"run_2026_03_26_220641_o2_pipeline_debug_decomposition","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_26_220641_o2_pipeline_debug_decomposition","switching","MISSING","YES"
"run_2026_03_26_221016_o2_pipeline_debug_decomposition","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_26_221016_o2_pipeline_debug_decomposition","switching","MISSING","YES"
"run_2026_03_26_222032_residual_decomposition","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_26_222032_residual_decomposition","switching","MISSING","YES"
"run_2026_03_26_222944_residual_decomposition","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_26_222944_residual_decomposition","switching","MISSING","YES"
"run_2026_03_27_004732_residual_decomposition","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_27_004732_residual_decomposition","switching","MISSING","YES"
"run_2026_03_27_005510_residual_decomposition","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_27_005510_residual_decomposition","switching","MISSING","YES"
"run_2026_03_27_112254_build_relaxation_dataset_pipeline_captur","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_27_112254_build_relaxation_dataset_pipeline_captur","relaxation","MISSING","YES"
"run_2026_03_27_161542_switching_activation_signature_test","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_27_161542_switching_activation_signature_test","switching","MISSING","YES"
"run_2026_03_27_162026_switching_activation_signature_test","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_27_162026_switching_activation_signature_test","switching","MISSING","YES"
"run_2026_03_27_215847","C:\Dev\matlab-functions\results\system\runs\run_2026_03_27_215847","system","MISSING","YES"
"run_2026_03_27_224253","C:\Dev\matlab-functions\results\system\runs\run_2026_03_27_224253","system","MISSING","YES"
"run_2026_03_27_233605_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_27_233605_minimal_canonical","switching","MISSING","YES"
"run_2026_03_27_235002_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_27_235002_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_020912_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_020912_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_021000_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_021000_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_021547_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_021547_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_021653_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_021653_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_021711_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_021711_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_021928_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_021928_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_023120_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_023120_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_023631_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_023631_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_024543_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_024543_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_025552_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_025552_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_091403_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_091403_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_091544_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_091544_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_091634_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_091634_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_091755_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_091755_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_125333_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_125333_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_125438_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_125438_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_125827_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_125827_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_131759_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_131759_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_133122_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_133122_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_134041_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_134041_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_134352_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_134352_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_134740_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_134740_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_154331_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_154331_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_154651_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_154651_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_154704_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_154704_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_154824_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_154824_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_155254_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_155254_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_155351_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_155351_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_163153_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_163153_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_202526_switching_physics_output_robustness","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_202526_switching_physics_output_robustness","switching","MISSING","YES"
"run_2026_03_28_203045_switching_physics_output_robustness_fast","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_203045_switching_physics_output_robustness_fast","switching","MISSING","YES"
"run_2026_03_28_203255_switching_physics_output_robustness_fast","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_203255_switching_physics_output_robustness_fast","switching","MISSING","YES"
"run_2026_03_28_203714_switching_physics_output_robustness_fast","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_203714_switching_physics_output_robustness_fast","switching","MISSING","YES"
"run_2026_03_28_203916_switching_physics_output_robustness_fast","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_203916_switching_physics_output_robustness_fast","switching","MISSING","YES"
"run_2026_03_28_204146_switching_physics_output_robustness_fast","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_204146_switching_physics_output_robustness_fast","switching","MISSING","YES"
"run_2026_03_28_212928_rmse_structure_vs_scale_closure","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_212928_rmse_structure_vs_scale_closure","switching","MISSING","YES"
"run_2026_03_28_212928_switching_physics_output_robustness_fast","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_212928_switching_physics_output_robustness_fast","switching","MISSING","YES"
"run_2026_03_28_212928_switching_physics_output_robustness_fast_01","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_212928_switching_physics_output_robustness_fast_01","switching","MISSING","YES"
"run_2026_03_28_213142_rmse_structure_vs_scale_closure","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_213142_rmse_structure_vs_scale_closure","switching","MISSING","YES"
"run_2026_03_28_214340_switching_physics_output_robustness_fast","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_214340_switching_physics_output_robustness_fast","switching","MISSING","YES"
"run_2026_03_28_214509_switching_physics_output_robustness_fast","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_214509_switching_physics_output_robustness_fast","switching","MISSING","YES"
"run_2026_03_28_214617_switching_physics_output_robustness","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_214617_switching_physics_output_robustness","switching","MISSING","YES"
"run_2026_03_28_225256_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_225256_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_225857_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_225857_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_230238_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_230238_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_230251_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_230251_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_230456_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_230456_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_230808_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_230808_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_231351_minimal_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_231351_minimal_canonical","switching","MISSING","YES"
"run_2026_03_28_232702_rmse_structure_vs_scale_closure","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_232702_rmse_structure_vs_scale_closure","switching","MISSING","YES"
"run_2026_03_28_232911_rmse_structure_vs_scale_closure","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_232911_rmse_structure_vs_scale_closure","switching","MISSING","YES"
"run_2026_03_28_232956_rmse_structure_vs_scale_closure","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_232956_rmse_structure_vs_scale_closure","switching","MISSING","YES"
"run_2026_03_28_233208_rmse_structure_vs_scale_closure","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_233208_rmse_structure_vs_scale_closure","switching","MISSING","YES"
"run_2026_03_29_013947_switching_physics_output_robustness","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_013947_switching_physics_output_robustness","switching","MISSING","YES"
"run_2026_03_29_014321_switching_physics_output_robustness_fast","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_014321_switching_physics_output_robustness_fast","switching","MISSING","YES"
"run_2026_03_29_014323_switching_physics_output_robustness","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_014323_switching_physics_output_robustness","switching","MISSING","YES"
"run_2026_03_29_014529_switching_physics_output_robustness_fast","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_014529_switching_physics_output_robustness_fast","switching","MISSING","YES"
"run_2026_03_29_085715_switching_raw_baseline_correction","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_085715_switching_raw_baseline_correction","switching","MISSING","YES"
"run_2026_03_29_085716_switching_raw_baseline_correction","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_085716_switching_raw_baseline_correction","switching","MISSING","YES"
"run_2026_03_29_085823_switching_raw_baseline_correction","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_085823_switching_raw_baseline_correction","switching","MISSING","YES"
"run_2026_03_29_090000_switching_raw_baseline_correction","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_090000_switching_raw_baseline_correction","switching","MISSING","YES"
"run_2026_03_29_090109_switching_raw_baseline_correction","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_090109_switching_raw_baseline_correction","switching","MISSING","YES"
"run_2026_03_29_164934_switching_physical_baseline_model","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_164934_switching_physical_baseline_model","switching","MISSING","YES"
"run_2026_03_29_164935_switching_physical_baseline_model","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_164935_switching_physical_baseline_model","switching","MISSING","YES"
"run_2026_03_29_165424_switching_physical_baseline_model","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_165424_switching_physical_baseline_model","switching","MISSING","YES"
"run_2026_03_29_170058_switching_physical_baseline_model","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_170058_switching_physical_baseline_model","switching","MISSING","YES"
"run_2026_03_29_170834_switching_physical_baseline_model","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_170834_switching_physical_baseline_model","switching","MISSING","YES"
"run_2026_03_29_172821","C:\Dev\matlab-functions\results\relaxation_canonical\runs\run_2026_03_29_172821","relaxation_canonical","MISSING","YES"
"run_2026_03_29_173600_phi2_kappa2_canonical_residual_mode","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_173600_phi2_kappa2_canonical_residual_mode","switching","MISSING","YES"
"run_2026_03_29_173743_phi2_kappa2_canonical_residual_mode","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_173743_phi2_kappa2_canonical_residual_mode","switching","MISSING","YES"
"run_2026_03_29_174042_phi2_kappa2_canonical_residual_mode","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_174042_phi2_kappa2_canonical_residual_mode","switching","MISSING","YES"
"run_2026_03_29_183339_relaxation_measurement_robustness_audit","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_29_183339_relaxation_measurement_robustness_audit","relaxation","MISSING","YES"
"run_2026_03_29_183456_relaxation_measurement_robustness_audit","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_29_183456_relaxation_measurement_robustness_audit","relaxation","MISSING","YES"
"run_2026_03_29_183606_relaxation_measurement_robustness_audit","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_29_183606_relaxation_measurement_robustness_audit","relaxation","MISSING","YES"
"run_2026_03_29_183850_relaxation_measurement_robustness_audit","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_29_183850_relaxation_measurement_robustness_audit","relaxation","MISSING","YES"
"run_2026_03_29_184220_relaxation_measurement_robustness_audit","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_29_184220_relaxation_measurement_robustness_audit","relaxation","MISSING","NO"
"run_2026_03_29_184220_relaxation_measurement_robustness_audit_01","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_29_184220_relaxation_measurement_robustness_audit_01","relaxation","MISSING","YES"
