"run_id","experiment","run_rel_path","tables_csv","reports_md","snapshot_source_run_path","snapshot_runpack_path","snapshot_analysis_ids","snapshot_report_ids","snapshot_has_entry","resolution_method"
"run_2026_03_16_150042_observable_physics_completeness_audit","cross_experiment","results\cross_experiment\runs\run_2026_03_16_150042_observable_physics_completeness_audit","tables/dependency_graph_edges.csv;tables/effective_physical_quantities_audit.csv;tables/observable_reconstruction_matrix.csv;tables/required_support_observables.csv","reports/observable_physics_completeness_report.md","","","","","0",""
"run_2026_03_16_151335_observable_basis_sufficiency_test","cross_experiment","results\cross_experiment\runs\run_2026_03_16_151335_observable_basis_sufficiency_test","tables/basis_coordinate_importance.csv;tables/basis_sufficiency_aligned_data.csv;tables/basis_sufficiency_results.csv","reports/observable_basis_sufficiency_report.md","","","","","0",""
"run_2026_03_16_151417_observable_basis_sufficiency_test","cross_experiment","results\cross_experiment\runs\run_2026_03_16_151417_observable_basis_sufficiency_test","tables/basis_coordinate_importance.csv;tables/basis_sufficiency_aligned_data.csv;tables/basis_sufficiency_results.csv","reports/observable_basis_sufficiency_report.md","","","","","0",""
"run_2026_03_16_151440_observable_basis_sufficiency_test","cross_experiment","results\cross_experiment\runs\run_2026_03_16_151440_observable_basis_sufficiency_test","tables/basis_coordinate_importance.csv;tables/basis_sufficiency_aligned_data.csv;tables/basis_sufficiency_results.csv","reports/observable_basis_sufficiency_report.md","","","","","0",""
"run_2026_03_16_151513_observable_basis_sufficiency_test","cross_experiment","results\cross_experiment\runs\run_2026_03_16_151513_observable_basis_sufficiency_test","tables/basis_coordinate_importance.csv;tables/basis_sufficiency_aligned_data.csv;tables/basis_sufficiency_results.csv","reports/observable_basis_sufficiency_report.md","","","","","0",""
"run_2026_03_16_152954_observable_basis_sufficiency_robustness","cross_experiment","results\cross_experiment\runs\run_2026_03_16_152954_observable_basis_sufficiency_robustness","tables/basis_sufficiency_robustness_results.csv;tables/basis_sufficiency_robustness_summary.csv","reports/observable_basis_sufficiency_robustness_report.md","","","","","0",""
"run_2026_03_16_153030_observable_basis_sufficiency_robustness","cross_experiment","results\cross_experiment\runs\run_2026_03_16_153030_observable_basis_sufficiency_robustness","tables/basis_sufficiency_robustness_results.csv;tables/basis_sufficiency_robustness_summary.csv","reports/observable_basis_sufficiency_robustness_report.md","","","","","0",""
"run_2026_03_16_153106_observable_basis_sufficiency_robustness","cross_experiment","results\cross_experiment\runs\run_2026_03_16_153106_observable_basis_sufficiency_robustness","tables/basis_sufficiency_robustness_results.csv;tables/basis_sufficiency_robustness_summary.csv","reports/observable_basis_physical_interpretation.md;reports/observable_basis_sufficiency_robustness_report.md","","","","","0",""
"run_2026_03_16_173124_R_X_reconciliation_analysis","cross_experiment","results\cross_experiment\runs\run_2026_03_16_173124_R_X_reconciliation_analysis","tables/R_X_canonical_overlap_table.csv;tables/R_X_reconciliation_summary.csv","","","","","","0",""
"run_2026_03_16_173235_R_X_reconciliation_analysis","cross_experiment","results\cross_experiment\runs\run_2026_03_16_173235_R_X_reconciliation_analysis","tables/R_X_canonical_overlap_table.csv;tables/R_X_reconciliation_summary.csv","reports/R_X_reconciliation_analysis.md","","","","","0",""
"run_2026_03_16_173307_R_X_reconciliation_analysis","cross_experiment","results\cross_experiment\runs\run_2026_03_16_173307_R_X_reconciliation_analysis","tables/R_X_canonical_overlap_table.csv;tables/R_X_reconciliation_summary.csv","reports/R_X_reconciliation_analysis.md","results/cross_experiment/runs/run_2026_03_16_173307_R_X_reconciliation_analysis","30_runs_evidence/runpacks/runpack__cross_experiment__run_2026_03_16_173307_R_X_reconciliation_analysis__v2026_03_23.zip","analysis_r_x_reconciliation","report_r_x_reconciliation","1","exact_run_id"
"run_2026_03_17_062756_phase_diagram_synthesis","cross_experiment","results\cross_experiment\runs\run_2026_03_17_062756_phase_diagram_synthesis","tables/phase_diagram_aligned_table.csv;tables/phase_diagram_features.csv","","","","","","0",""
"run_2026_03_17_062942_phase_diagram_synthesis","cross_experiment","results\cross_experiment\runs\run_2026_03_17_062942_phase_diagram_synthesis","tables/phase_diagram_aligned_table.csv;tables/phase_diagram_features.csv","","","","","","0",""
"run_2026_03_17_063053_phase_diagram_synthesis","cross_experiment","results\cross_experiment\runs\run_2026_03_17_063053_phase_diagram_synthesis","","","","","","","0",""
"run_2026_03_17_063154_phase_diagram_synthesis","cross_experiment","results\cross_experiment\runs\run_2026_03_17_063154_phase_diagram_synthesis","","","","","","","0",""
"run_2026_03_17_063312_phase_diagram_synthesis","cross_experiment","results\cross_experiment\runs\run_2026_03_17_063312_phase_diagram_synthesis","tables/phase_diagram_aligned_table.csv;tables/phase_diagram_features.csv","","","","","","0",""
"run_2026_03_17_063546_phase_diagram_synthesis","cross_experiment","results\cross_experiment\runs\run_2026_03_17_063546_phase_diagram_synthesis","","","","","","","0",""
"run_2026_03_17_063802_phase_diagram_synthesis","cross_experiment","results\cross_experiment\runs\run_2026_03_17_063802_phase_diagram_synthesis","","","","","","","0",""
"run_2026_03_17_063903_phase_diagram_synthesis","cross_experiment","results\cross_experiment\runs\run_2026_03_17_063903_phase_diagram_synthesis","tables/phase_diagram_aligned_table.csv;tables/phase_diagram_features.csv","reports/phase_diagram_report.md","","","","","0",""
"run_2026_03_17_070309_repository_documentation","cross_experiment","results\cross_experiment\runs\run_2026_03_17_070309_repository_documentation","","reports/observable_naming_update_report.md","","","","","0",""
"run_2026_03_17_070502_repository_documentation","cross_experiment","results\cross_experiment\runs\run_2026_03_17_070502_repository_documentation","","reports/observable_naming_update_report.md","","","","","0",""
"run_2026_03_17_070643_repository_documentation","cross_experiment","results\cross_experiment\runs\run_2026_03_17_070643_repository_documentation","","reports/observable_naming_update_report.md","","","","","0",""
"run_2026_03_17_070830_repository_documentation","cross_experiment","results\cross_experiment\runs\run_2026_03_17_070830_repository_documentation","","reports/observable_naming_update_report.md","","","","","0",""
"run_2026_03_17_071027_repository_documentation","cross_experiment","results\cross_experiment\runs\run_2026_03_17_071027_repository_documentation","","reports/observable_naming_update_report.md","","","","","0",""
"run_2026_03_17_071311_observable_naming_update","cross_experiment","results\cross_experiment\runs\run_2026_03_17_071311_observable_naming_update","","reports/observable_naming_update_report.md","","","","","0",""
"run_2026_03_22_001750_a_observable_export","relaxation","results\relaxation\runs\run_2026_03_22_001750_a_observable_export","","","","","","","0",""
"run_2026_03_22_001750_r_observable_export","aging","results\aging\runs\run_2026_03_22_001750_r_observable_export","","","","","","","0",""
"run_2026_03_22_001750_x_observable_export","switching","results\switching\runs\run_2026_03_22_001750_x_observable_export","","","","","","","0",""
"run_2026_03_22_013049_x_observable_export_corrected","switching","results\switching\runs\run_2026_03_22_013049_x_observable_export_corrected","tables/x_validation_rows.csv","reports/x_validation_report.md","","","","","0",""
"run_2026_03_22_075347_x_single_observable_residual_test","cross_experiment","results\cross_experiment\runs\run_2026_03_22_075347_x_single_observable_residual_test","tables/x_independence_aligned_data.csv;tables/x_independence_residuals_long.csv;tables/x_independence_single_observable_results.csv","","","","","","0",""
"run_2026_03_22_080529_x_single_observable_residual_test","cross_experiment","results\cross_experiment\runs\run_2026_03_22_080529_x_single_observable_residual_test","tables/x_independence_aligned_data.csv;tables/x_independence_residuals_long.csv;tables/x_independence_single_observable_results.csv","reports/x_independence_single_observable_report.md","","","","","0",""
"run_2026_03_22_080734_x_single_observable_residual_test_corrected","cross_experiment","results\cross_experiment\runs\run_2026_03_22_080734_x_single_observable_residual_test_corrected","tables/x_independence_aligned_data.csv;tables/x_independence_residuals_long.csv;tables/x_independence_single_observable_results.csv","reports/x_independence_single_observable_report.md","","","","","0",""
"run_2026_03_22_091015_dimensionless_constrained_basin_scan","cross_experiment","results\cross_experiment\runs\run_2026_03_22_091015_dimensionless_constrained_basin_scan","","","","","","","0",""
"run_2026_03_22_091808_dimensionless_constrained_basin_scan","cross_experiment","results\cross_experiment\runs\run_2026_03_22_091808_dimensionless_constrained_basin_scan","tables/dimensionless_constrained_scan_edge_cases.csv;tables/dimensionless_constrained_scan_full.csv;tables/dimensionless_constrained_scan_near_X.csv;tables/dimensionless_constrained_scan_summary.csv;tables/dimensionless_constrained_scan_top5.csv","reports/dimensionless_constrained_basin_scan.md","results/cross_experiment/runs/run_2026_03_22_091808_dimensionless_constrained_basin_scan","30_runs_evidence/runpacks/runpack__cross_experiment__run_2026_03_22_091808_dimensionless_constrained_basin_scan__v2026_03_23.zip","analysis_dimensionless_constrained_basin","report_dimensionless_constrained_basin","1","exact_run_id"
"run_2026_03_22_131251_switching_panel_f","switching","results\switching\runs\run_2026_03_22_131251_switching_panel_f","tables/switching_panel_f_table.csv","","","","","","0",""
"run_2026_03_22_192628_switching_panel_f","switching","results\switching\runs\run_2026_03_22_192628_switching_panel_f","","","","","","","0",""
"run_2026_03_23_162548_x_necessity_tests","cross_experiment","results\cross_experiment\runs\run_2026_03_23_162548_x_necessity_tests","tables/x_component_sensitivity_ranking.csv;tables/x_necessity_metrics.csv;tables/x_pairing_metrics.csv","reports/x_necessity_and_pairing_tests.md","","","","","0",""
"run_2026_03_23_171127_basin_scan","cross_experiment","results\cross_experiment\runs\run_2026_03_23_171127_basin_scan","","","","","","","0",""
"run_2026_03_23_171742_basin_scan","cross_experiment","results\cross_experiment\runs\run_2026_03_23_171742_basin_scan","","","","","","","0",""
"run_2026_03_23_171749_svd_projection_test","cross_experiment","results\cross_experiment\runs\run_2026_03_23_171749_svd_projection_test","tables/comparison_metrics.csv;tables/svd_component_summary.csv;tables/svd_loadings.csv;tables/svd_modes.csv","reports/svd_projection_test_report.md","","","","","0",""
"run_2026_03_23_172510_svd_projection_test","cross_experiment","results\cross_experiment\runs\run_2026_03_23_172510_svd_projection_test","tables/comparison_metrics.csv;tables/svd_component_summary.csv;tables/svd_loadings.csv;tables/svd_modes.csv","reports/svd_projection_test_report.md","","","","","0",""
"run_2026_03_23_185109_functional_equivalence","cross_experiment","results\cross_experiment\runs\run_2026_03_23_185109_functional_equivalence","","","","","","","0",""
"run_2026_03_24_013511_switching_width_roughness_competition_te","switching","results\switching\runs\run_2026_03_24_013511_switching_width_roughness_competition_te","tables/source_run_manifest.csv;tables/width_roughness_correlations.csv;tables/width_roughness_per_temperature.csv;tables/width_roughness_summary.csv","reports/switching_width_roughness_competition_report.md","","","","","0",""
"run_2026_03_24_013514_x_vs_r_predictor_comparison","switching","results\switching\runs\run_2026_03_24_013514_x_vs_r_predictor_comparison","","","","","","","0",""
"run_2026_03_24_013516_switching_width_roughness_competition_te","switching","results\switching\runs\run_2026_03_24_013516_switching_width_roughness_competition_te","tables/source_run_manifest.csv;tables/width_roughness_correlations.csv;tables/width_roughness_per_temperature.csv;tables/width_roughness_summary.csv","reports/switching_width_roughness_competition_report.md","","","","","0",""
"run_2026_03_24_013517_x_vs_r_predictor_comparison","switching","results\switching\runs\run_2026_03_24_013517_x_vs_r_predictor_comparison","","","","","","","0",""
"run_2026_03_24_013519_switching_threshold_residual_structure","switching","results\switching\runs\run_2026_03_24_013519_switching_threshold_residual_structure","tables/switching_threshold_residual_fit_summary.csv;tables/switching_threshold_residual_metrics_vs_temperature.csv;tables/switching_threshold_residual_mode_amplitudes_vs_temperature.csv;tables/switching_threshold_residual_mode_shapes_current.csv;tables/switching_threshold_residual_normalized_model.csv;tables/switching_threshold_residual_sources.csv;tables/switching_threshold_residual_summary_answers.csv;tables/switching_threshold_residual_svd_spectrum.csv","reports/switching_threshold_residual_structure_report.md","","","","","0",""
"run_2026_03_24_013524_switching_threshold_residual_structure","switching","results\switching\runs\run_2026_03_24_013524_switching_threshold_residual_structure","tables/switching_threshold_residual_fit_summary.csv;tables/switching_threshold_residual_metrics_vs_temperature.csv;tables/switching_threshold_residual_mode_amplitudes_vs_temperature.csv;tables/switching_threshold_residual_mode_shapes_current.csv;tables/switching_threshold_residual_normalized_model.csv;tables/switching_threshold_residual_sources.csv;tables/switching_threshold_residual_summary_answers.csv;tables/switching_threshold_residual_svd_spectrum.csv","reports/switching_threshold_residual_structure_report.md","","","","","0",""
"run_2026_03_24_013645_switching_creep_scaling_test","switching","results\switching\runs\run_2026_03_24_013645_switching_creep_scaling_test","tables/switching_creep_scaling_fit.csv","reports/switching_creep_scaling_report.md","","","","","0",""
"run_2026_03_24_014228_switching_threshold_residual_structure","switching","results\switching\runs\run_2026_03_24_014228_switching_threshold_residual_structure","tables/switching_threshold_residual_fit_summary.csv;tables/switching_threshold_residual_metrics_vs_temperature.csv;tables/switching_threshold_residual_mode_amplitudes_vs_temperature.csv;tables/switching_threshold_residual_mode_shapes_current.csv;tables/switching_threshold_residual_normalized_model.csv;tables/switching_threshold_residual_sources.csv;tables/switching_threshold_residual_summary_answers.csv;tables/switching_threshold_residual_svd_spectrum.csv","reports/switching_threshold_residual_structure_report.md","","","","","0",""
"run_2026_03_24_014456_switching_width_roughness_competition_te","switching","results\switching\runs\run_2026_03_24_014456_switching_width_roughness_competition_te","tables/source_run_manifest.csv;tables/width_roughness_correlations.csv;tables/width_roughness_per_temperature.csv;tables/width_roughness_summary.csv","reports/switching_width_roughness_competition_report.md","","","","","0",""
"run_2026_03_24_014506_switching_width_roughness_competition_te","switching","results\switching\runs\run_2026_03_24_014506_switching_width_roughness_competition_te","tables/source_run_manifest.csv;tables/width_roughness_correlations.csv;tables/width_roughness_per_temperature.csv;tables/width_roughness_summary.csv","reports/switching_width_roughness_competition_report.md","","","","","0",""
"run_2026_03_24_023500_switching_width_restricted_window_analysis","switching","results\switching\runs\run_2026_03_24_023500_switching_width_restricted_window_analysis","tables/per_temperature_width_diagnostics.csv;tables/window_correlations.csv;tables/window_peak_locations.csv","reports/summary_report.md","","","","","0",""
"run_2026_03_24_210607_switching_barrier_distribution_from_map","switching","results\switching\runs\run_2026_03_24_210607_switching_barrier_distribution_from_map","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_24_212033_switching_barrier_distribution_from_map","switching","results\switching\runs\run_2026_03_24_212033_switching_barrier_distribution_from_map","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_24_220314_residual_decomposition","switching","results\switching\runs\run_2026_03_24_220314_residual_decomposition","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_24_233256_energy_mapping","switching","results\switching\runs\run_2026_03_24_233256_energy_mapping","tables/energy_mapping_robustness_by_temperature.csv;tables/energy_mapping_robustness_summary.csv;tables/energy_mapping_source_manifest.csv;tables/energy_stats.csv","","","","","","0",""
"run_2026_03_25_000845_22k_residual_failure_audit","switching","results\switching\runs\run_2026_03_25_000845_22k_residual_failure_audit","tables/22k_residual_audit_per_temperature.csv;tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/22k_residual_audit_report.md;reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_002930_peak_jump_audit","switching","results\switching\runs\run_2026_03_25_002930_peak_jump_audit","","","","","","","0",""
"run_2026_03_25_003119_peak_jump_audit","switching","results\switching\runs\run_2026_03_25_003119_peak_jump_audit","tables/peak_trace_20_22_24K.csv","reports/peak_jump_root_cause.md","","","","","0",""
"run_2026_03_25_003337_peak_jump_audit","switching","results\switching\runs\run_2026_03_25_003337_peak_jump_audit","tables/peak_trace_20_22_24K.csv","reports/peak_jump_root_cause.md","","","","","0",""
"run_2026_03_25_011157_residual_sector_robustness","switching","results\switching\runs\run_2026_03_25_011157_residual_sector_robustness","tables/reconstruction_quality_vs_variant.csv;tables/residual_rank1_stability_summary.csv","reports/residual_sector_robustness_report.md","","","","","0",""
"run_2026_03_25_011157_ridge_extraction_robustness","switching","results\switching\runs\run_2026_03_25_011157_ridge_extraction_robustness","tables/ridge_method_differences.csv;tables/ridge_method_observables.csv","","","","","","0",""
"run_2026_03_25_011203_pt_energy_robustness_audit","switching","results\switching\runs\run_2026_03_25_011203_pt_energy_robustness_audit","","","","","","","0",""
"run_2026_03_25_011204_rsr_child_baseline","switching","results\switching\runs\run_2026_03_25_011204_rsr_child_baseline","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_011228_pt_robust_canonical","switching","results\switching\runs\run_2026_03_25_011228_pt_robust_canonical","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_011526_rsr_child_tmax_28k","switching","results\switching\runs\run_2026_03_25_011526_rsr_child_tmax_28k","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_011530_pt_robust_smooth_w3","switching","results\switching\runs\run_2026_03_25_011530_pt_robust_smooth_w3","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_011605_rsr_child_tmax_25k","switching","results\switching\runs\run_2026_03_25_011605_rsr_child_tmax_25k","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_011617_pt_robust_smooth_w7","switching","results\switching\runs\run_2026_03_25_011617_pt_robust_smooth_w7","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_011649_rsr_child_nxgrid_180","switching","results\switching\runs\run_2026_03_25_011649_rsr_child_nxgrid_180","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_011702_pt_robust_sgolay_w5","switching","results\switching\runs\run_2026_03_25_011702_pt_robust_sgolay_w5","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_011738_rsr_child_nxgrid_260","switching","results\switching\runs\run_2026_03_25_011738_rsr_child_nxgrid_260","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_011758_pt_robust_no_monotone","switching","results\switching\runs\run_2026_03_25_011758_pt_robust_no_monotone","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_011852_rsr_child_smoothwindow_3","switching","results\switching\runs\run_2026_03_25_011852_rsr_child_smoothwindow_3","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_011917_pt_robust_minpts8","switching","results\switching\runs\run_2026_03_25_011917_pt_robust_minpts8","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_011944_rsr_child_smoothwindow_9","switching","results\switching\runs\run_2026_03_25_011944_rsr_child_smoothwindow_9","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_012002_rsr_child_cdf_fallback_only","switching","results\switching\runs\run_2026_03_25_012002_rsr_child_cdf_fallback_only","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_012015_rsr_child_alignment_run_2026_03_09_14552","switching","results\switching\runs\run_2026_03_25_012015_rsr_child_alignment_run_2026_03_09_14552","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_012421_pt_energy_robustness_audit","switching","results\switching\runs\run_2026_03_25_012421_pt_energy_robustness_audit","tables/pt_variant_child_runs.csv","","","","","","0",""
"run_2026_03_25_012425_pt_robust_canonical","switching","results\switching\runs\run_2026_03_25_012425_pt_robust_canonical","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_012458_ridge_extraction_robustness","switching","results\switching\runs\run_2026_03_25_012458_ridge_extraction_robustness","tables/ridge_method_differences.csv;tables/ridge_method_observables.csv","","","","","","0",""
"run_2026_03_25_012515_residual_sector_robustness","switching","results\switching\runs\run_2026_03_25_012515_residual_sector_robustness","tables/reconstruction_quality_vs_variant.csv;tables/residual_rank1_stability_summary.csv","reports/residual_sector_robustness_report.md","","","","","0",""
"run_2026_03_25_012517_rsr_child_baseline","switching","results\switching\runs\run_2026_03_25_012517_rsr_child_baseline","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_012533_pt_robust_smooth_w3","switching","results\switching\runs\run_2026_03_25_012533_pt_robust_smooth_w3","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_012617_pt_robust_smooth_w7","switching","results\switching\runs\run_2026_03_25_012617_pt_robust_smooth_w7","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_012635_rsr_child_tmax_28k","switching","results\switching\runs\run_2026_03_25_012635_rsr_child_tmax_28k","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_012648_pt_robust_sgolay_w5","switching","results\switching\runs\run_2026_03_25_012648_pt_robust_sgolay_w5","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_012717_rsr_child_tmax_25k","switching","results\switching\runs\run_2026_03_25_012717_rsr_child_tmax_25k","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_012731_pt_robust_no_monotone","switching","results\switching\runs\run_2026_03_25_012731_pt_robust_no_monotone","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_012810_rsr_child_nxgrid_180","switching","results\switching\runs\run_2026_03_25_012810_rsr_child_nxgrid_180","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_012833_pt_robust_minpts8","switching","results\switching\runs\run_2026_03_25_012833_pt_robust_minpts8","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_012900_rsr_child_nxgrid_260","switching","results\switching\runs\run_2026_03_25_012900_rsr_child_nxgrid_260","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_012947_rsr_child_smoothwindow_3","switching","results\switching\runs\run_2026_03_25_012947_rsr_child_smoothwindow_3","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_013028_rsr_child_smoothwindow_9","switching","results\switching\runs\run_2026_03_25_013028_rsr_child_smoothwindow_9","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_013202_rsr_child_cdf_fallback_only","switching","results\switching\runs\run_2026_03_25_013202_rsr_child_cdf_fallback_only","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_013243_rsr_child_alignment_run_2026_03_09_14552","switching","results\switching\runs\run_2026_03_25_013243_rsr_child_alignment_run_2026_03_09_14552","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_013346_pt_energy_robustness_audit","switching","results\switching\runs\run_2026_03_25_013346_pt_energy_robustness_audit","tables/energy_stats_variant_comparison.csv;tables/pt_robustness_metrics_by_variant.csv;tables/pt_variant_child_runs.csv;tables/PT_variant_summary_comparison.csv","reports/PT_energy_robustness_report.md","","","","","0",""
"run_2026_03_25_013356_pt_robust_canonical","switching","results\switching\runs\run_2026_03_25_013356_pt_robust_canonical","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_013532_pt_robust_smooth_w3","switching","results\switching\runs\run_2026_03_25_013532_pt_robust_smooth_w3","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_013618_pt_robust_smooth_w7","switching","results\switching\runs\run_2026_03_25_013618_pt_robust_smooth_w7","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_013703_pt_robust_sgolay_w5","switching","results\switching\runs\run_2026_03_25_013703_pt_robust_sgolay_w5","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_013759_pt_robust_no_monotone","switching","results\switching\runs\run_2026_03_25_013759_pt_robust_no_monotone","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_013849_pt_robust_minpts7","switching","results\switching\runs\run_2026_03_25_013849_pt_robust_minpts7","tables/PT_matrix.csv;tables/PT_summary.csv;tables/source_run_manifest.csv","reports/switching_barrier_distribution_report.md","","","","","0",""
"run_2026_03_25_021529_phi_physical_identification","switching","results\switching\runs\run_2026_03_25_021529_phi_physical_identification","tables/kappa_vs_T.csv;tables/phi_candidate_kernel_comparison.csv;tables/phi_identification_meta.csv;tables/phi_reconstruction_comparison.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/phi_physical_identification_report.md;reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_021547_phi_physical_identification","switching","results\switching\runs\run_2026_03_25_021547_phi_physical_identification","tables/kappa_vs_T.csv;tables/phi_candidate_kernel_comparison.csv;tables/phi_identification_meta.csv;tables/phi_reconstruction_comparison.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/phi_physical_identification_report.md;reports/residual_decomposition_report.md","","","","","0",""
