file_path,has_time_axis,has_signal,signal_varies_with_time,valid_relaxation
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014228_switching_threshold_residual_structure\tables\switching_threshold_residual_fit_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014228_switching_threshold_residual_structure\tables\switching_threshold_residual_metrics_vs_temperature.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014228_switching_threshold_residual_structure\tables\switching_threshold_residual_mode_amplitudes_vs_temperature.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014228_switching_threshold_residual_structure\tables\switching_threshold_residual_mode_shapes_current.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014228_switching_threshold_residual_structure\tables\switching_threshold_residual_normalized_model.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014228_switching_threshold_residual_structure\tables\switching_threshold_residual_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014228_switching_threshold_residual_structure\tables\switching_threshold_residual_summary_answers.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014228_switching_threshold_residual_structure\tables\switching_threshold_residual_svd_spectrum.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014456_switching_width_roughness_competition_te\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014456_switching_width_roughness_competition_te\tables\width_roughness_correlations.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014456_switching_width_roughness_competition_te\tables\width_roughness_per_temperature.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014456_switching_width_roughness_competition_te\tables\width_roughness_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014506_switching_width_roughness_competition_te\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014506_switching_width_roughness_competition_te\tables\width_roughness_correlations.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014506_switching_width_roughness_competition_te\tables\width_roughness_per_temperature.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014506_switching_width_roughness_competition_te\tables\width_roughness_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_023500_switching_width_restricted_window_analysis\tables\per_temperature_width_diagnostics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_023500_switching_width_restricted_window_analysis\tables\window_correlations.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_023500_switching_width_restricted_window_analysis\tables\window_peak_locations.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_210607_switching_barrier_distribution_from_map\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_210607_switching_barrier_distribution_from_map\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_210607_switching_barrier_distribution_from_map\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_212033_switching_barrier_distribution_from_map\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_212033_switching_barrier_distribution_from_map\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_212033_switching_barrier_distribution_from_map\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_220314_residual_decomposition\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_220314_residual_decomposition\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_220314_residual_decomposition\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_220314_residual_decomposition\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_233256_energy_mapping\tables\energy_mapping_robustness_by_temperature.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_233256_energy_mapping\tables\energy_mapping_robustness_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_233256_energy_mapping\tables\energy_mapping_source_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_233256_energy_mapping\tables\energy_stats.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_000845_22k_residual_failure_audit\tables\22k_residual_audit_per_temperature.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_000845_22k_residual_failure_audit\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_000845_22k_residual_failure_audit\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_000845_22k_residual_failure_audit\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_000845_22k_residual_failure_audit\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_003119_peak_jump_audit\tables\peak_trace_20_22_24K.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_003337_peak_jump_audit\tables\peak_trace_20_22_24K.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011157_residual_sector_robustness\tables\reconstruction_quality_vs_variant.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011157_residual_sector_robustness\tables\residual_rank1_stability_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011157_ridge_extraction_robustness\tables\ridge_method_differences.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011157_ridge_extraction_robustness\tables\ridge_method_observables.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011204_rsr_child_baseline\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011204_rsr_child_baseline\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011204_rsr_child_baseline\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011204_rsr_child_baseline\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011228_pt_robust_canonical\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011228_pt_robust_canonical\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011228_pt_robust_canonical\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011526_rsr_child_tmax_28k\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011526_rsr_child_tmax_28k\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011526_rsr_child_tmax_28k\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011526_rsr_child_tmax_28k\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011530_pt_robust_smooth_w3\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011530_pt_robust_smooth_w3\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011530_pt_robust_smooth_w3\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011605_rsr_child_tmax_25k\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011605_rsr_child_tmax_25k\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011605_rsr_child_tmax_25k\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011605_rsr_child_tmax_25k\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011617_pt_robust_smooth_w7\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011617_pt_robust_smooth_w7\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011617_pt_robust_smooth_w7\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011649_rsr_child_nxgrid_180\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011649_rsr_child_nxgrid_180\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011649_rsr_child_nxgrid_180\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011649_rsr_child_nxgrid_180\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011702_pt_robust_sgolay_w5\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011702_pt_robust_sgolay_w5\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011702_pt_robust_sgolay_w5\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011738_rsr_child_nxgrid_260\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011738_rsr_child_nxgrid_260\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011738_rsr_child_nxgrid_260\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011738_rsr_child_nxgrid_260\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011758_pt_robust_no_monotone\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011758_pt_robust_no_monotone\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011758_pt_robust_no_monotone\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011852_rsr_child_smoothwindow_3\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011852_rsr_child_smoothwindow_3\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011852_rsr_child_smoothwindow_3\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011852_rsr_child_smoothwindow_3\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011917_pt_robust_minpts8\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011917_pt_robust_minpts8\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011917_pt_robust_minpts8\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011944_rsr_child_smoothwindow_9\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011944_rsr_child_smoothwindow_9\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011944_rsr_child_smoothwindow_9\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011944_rsr_child_smoothwindow_9\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012002_rsr_child_cdf_fallback_only\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012002_rsr_child_cdf_fallback_only\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012002_rsr_child_cdf_fallback_only\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012002_rsr_child_cdf_fallback_only\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012015_rsr_child_alignment_run_2026_03_09_14552\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012015_rsr_child_alignment_run_2026_03_09_14552\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012015_rsr_child_alignment_run_2026_03_09_14552\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012015_rsr_child_alignment_run_2026_03_09_14552\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012421_pt_energy_robustness_audit\tables\pt_variant_child_runs.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012425_pt_robust_canonical\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012425_pt_robust_canonical\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012425_pt_robust_canonical\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012458_ridge_extraction_robustness\tables\ridge_method_differences.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012458_ridge_extraction_robustness\tables\ridge_method_observables.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012515_residual_sector_robustness\tables\reconstruction_quality_vs_variant.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012515_residual_sector_robustness\tables\residual_rank1_stability_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012517_rsr_child_baseline\review\_extracted_bundle\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012517_rsr_child_baseline\review\_extracted_bundle\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012517_rsr_child_baseline\review\_extracted_bundle\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012517_rsr_child_baseline\review\_extracted_bundle\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012517_rsr_child_baseline\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012517_rsr_child_baseline\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012517_rsr_child_baseline\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012517_rsr_child_baseline\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012533_pt_robust_smooth_w3\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012533_pt_robust_smooth_w3\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012533_pt_robust_smooth_w3\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012617_pt_robust_smooth_w7\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012617_pt_robust_smooth_w7\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012617_pt_robust_smooth_w7\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012635_rsr_child_tmax_28k\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012635_rsr_child_tmax_28k\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012635_rsr_child_tmax_28k\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012635_rsr_child_tmax_28k\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012648_pt_robust_sgolay_w5\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012648_pt_robust_sgolay_w5\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012648_pt_robust_sgolay_w5\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012717_rsr_child_tmax_25k\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012717_rsr_child_tmax_25k\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012717_rsr_child_tmax_25k\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012717_rsr_child_tmax_25k\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012731_pt_robust_no_monotone\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012731_pt_robust_no_monotone\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012731_pt_robust_no_monotone\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012810_rsr_child_nxgrid_180\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012810_rsr_child_nxgrid_180\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012810_rsr_child_nxgrid_180\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012810_rsr_child_nxgrid_180\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012833_pt_robust_minpts8\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012833_pt_robust_minpts8\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012833_pt_robust_minpts8\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012900_rsr_child_nxgrid_260\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012900_rsr_child_nxgrid_260\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012900_rsr_child_nxgrid_260\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012900_rsr_child_nxgrid_260\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012947_rsr_child_smoothwindow_3\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012947_rsr_child_smoothwindow_3\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012947_rsr_child_smoothwindow_3\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012947_rsr_child_smoothwindow_3\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013028_rsr_child_smoothwindow_9\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013028_rsr_child_smoothwindow_9\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013028_rsr_child_smoothwindow_9\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013028_rsr_child_smoothwindow_9\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013202_rsr_child_cdf_fallback_only\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013202_rsr_child_cdf_fallback_only\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013202_rsr_child_cdf_fallback_only\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013202_rsr_child_cdf_fallback_only\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013243_rsr_child_alignment_run_2026_03_09_14552\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013243_rsr_child_alignment_run_2026_03_09_14552\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013243_rsr_child_alignment_run_2026_03_09_14552\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013243_rsr_child_alignment_run_2026_03_09_14552\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013346_pt_energy_robustness_audit\tables\PT_variant_summary_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013346_pt_energy_robustness_audit\tables\energy_stats_variant_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013346_pt_energy_robustness_audit\tables\pt_robustness_metrics_by_variant.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013346_pt_energy_robustness_audit\tables\pt_variant_child_runs.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013356_pt_robust_canonical\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013356_pt_robust_canonical\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013356_pt_robust_canonical\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013532_pt_robust_smooth_w3\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013532_pt_robust_smooth_w3\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013532_pt_robust_smooth_w3\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013618_pt_robust_smooth_w7\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013618_pt_robust_smooth_w7\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013618_pt_robust_smooth_w7\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013703_pt_robust_sgolay_w5\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013703_pt_robust_sgolay_w5\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013703_pt_robust_sgolay_w5\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013759_pt_robust_no_monotone\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013759_pt_robust_no_monotone\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013759_pt_robust_no_monotone\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013849_pt_robust_minpts7\tables\PT_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013849_pt_robust_minpts7\tables\PT_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_013849_pt_robust_minpts7\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_021529_phi_physical_identification\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_021529_phi_physical_identification\tables\phi_candidate_kernel_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_021529_phi_physical_identification\tables\phi_identification_meta.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_021529_phi_physical_identification\tables\phi_reconstruction_comparison.csv,NO,NO,NO,NO
