"file_path","classification","reason"
"./results_old/switching/runs/run_2026_03_25_210453_phi2_shape_physics/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_211023_phi2_shape_physics/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_211300_phi2_shape_physics/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_211445_phi2_shape_physics/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_212940_deformation_closure_agent19e_internal/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_213328_deformation_closure_agent19e_internal/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_213432_alpha_structure_agent19f_internal/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_214112_nonlinear_response_agent19h_internal/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_214510_nonlinear_response_agent19h_internal/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_214628_alpha_structure_agent19f_internal/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_215123_alpha_structure_agent19f_internal/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_215124_local_shift_agent19g_internal/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_26_001728_agent23c_full_prediction_trajectory_inte/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_26_001855_agent23c_full_prediction_trajectory_inte/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_26_002525_agent23c_full_prediction_trajectory_inte/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_26_002944_agent23c_full_prediction_trajectory_inte/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_26_024630_residual_shape_consistency_internal/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_26_025027_residual_shape_consistency_internal/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_26_152733_phi1_observable_phi2_driver_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_26_203804_phi2_deformation_structure_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_26_204113_phi2_deformation_structure_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_26_204233_phi2_deformation_structure_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_26_212734_phi2_shape_physics/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_26_214419_phi2_deformation_structure_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_26_220641_o2_pipeline_debug_decomposition/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_26_221016_o2_pipeline_debug_decomposition/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_26_222032_residual_decomposition/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_26_222944_residual_decomposition/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_27_004732_residual_decomposition/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_27_005510_residual_decomposition/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_27_161542_switching_activation_signature_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_27_162026_switching_activation_signature_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_27_233605_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_27_235002_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_020912_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_021000_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_021547_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_021653_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_021711_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_021928_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_023120_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_023631_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_024543_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_025552_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_091403_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_091544_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_091634_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_091755_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_125333_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_125438_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_125827_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_131759_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_133122_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_134041_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_134352_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_134740_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_154331_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_154651_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_154704_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_154824_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_155254_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_155351_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_163153_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_202526_switching_physics_output_robustness/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_203045_switching_physics_output_robustness_fast/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_203255_switching_physics_output_robustness_fast/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_203714_switching_physics_output_robustness_fast/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_203916_switching_physics_output_robustness_fast/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_204146_switching_physics_output_robustness_fast/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_212928_rmse_structure_vs_scale_closure/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_212928_switching_physics_output_robustness_fast/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_212928_switching_physics_output_robustness_fast_01/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_213142_rmse_structure_vs_scale_closure/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_214340_switching_physics_output_robustness_fast/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_214509_switching_physics_output_robustness_fast/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_214617_switching_physics_output_robustness/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_225256_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_225857_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_230238_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_230251_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_230456_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_230808_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_231351_minimal_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_232702_rmse_structure_vs_scale_closure/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_232911_rmse_structure_vs_scale_closure/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_232956_rmse_structure_vs_scale_closure/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_28_233208_rmse_structure_vs_scale_closure/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_013947_switching_physics_output_robustness/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_014321_switching_physics_output_robustness_fast/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_014323_switching_physics_output_robustness/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_014529_switching_physics_output_robustness_fast/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_085715_switching_raw_baseline_correction/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_085716_switching_raw_baseline_correction/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_085823_switching_raw_baseline_correction/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_090000_switching_raw_baseline_correction/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_090109_switching_raw_baseline_correction/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_164934_switching_physical_baseline_model/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_164935_switching_physical_baseline_model/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_165424_switching_physical_baseline_model/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_170058_switching_physical_baseline_model/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_170834_switching_physical_baseline_model/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_173600_phi2_kappa2_canonical_residual_mode/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_173743_phi2_kappa2_canonical_residual_mode/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_174042_phi2_kappa2_canonical_residual_mode/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_213341_parameter_robustness_stage1_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_220602_parameter_robustness_stage1b_width_kappa/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_220817_parameter_robustness_stage1b_width_kappa/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_29_222413_estimator_design_width_kappa1_narrow/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_04_02_114946_switching_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_legacy_alignment_audit/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_legacy_mechanism_followup/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_legacy_mechanism_survey/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_legacy_mode23_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_legacy_observable_basis_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_legacy_observable_summary/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_legacy_second_coordinate_duel/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_legacy_second_observable_search/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_legacy_shape_rank_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_legacy_test_logs/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_legacy_XI_Xshape_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./run_a1_integral_consistency_wrapper.m","EXPERIMENTAL","Wrapper runner script; not declared canonical entrypoint"
"./run_a1_mobility_wrapper.m","EXPERIMENTAL","Wrapper runner script; not declared canonical entrypoint"
"./run_activation_signature_wrapper.m","EXPERIMENTAL","Wrapper runner script; not declared canonical entrypoint"
"./run_aging_clock_ratio_temperature_scaling_wrapper.m","EXPERIMENTAL","Wrapper runner script; not declared canonical entrypoint"
"./run_aging_execution_diagnostics.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./run_aging_measurement_definition_audit.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./run_aging_trace_structure_minimal.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./run_amplitude_response_wrapper.m","EXPERIMENTAL","Wrapper runner script; not declared canonical entrypoint"
"./run_barrier_distribution_wrapper.m","EXPERIMENTAL","Wrapper runner script; not declared canonical entrypoint"
"./run_creep_activation_scaling_wrapper.m","EXPERIMENTAL","Wrapper runner script; not declared canonical entrypoint"
"./run_geometry_deformation_wrapper.m","EXPERIMENTAL","Wrapper runner script; not declared canonical entrypoint"
"./run_kappa1_pt_vs_speak_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./run_kappa2_robust_audit.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./run_minimal_canonical.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./run_parameter_robustness_stage1_canonical.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./run_parameter_robustness_stage1b_width_kappa.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./run_relaxation_canonical_implementation_check.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./run_relaxation_canonical_implementation_check_dirty_backup.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./run_relaxation_measurement_canonical_self_audit.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./run_relaxation_measurement_focused_t0_norm_window.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./run_relaxation_temperature_scaling_wrapper.m","EXPERIMENTAL","Wrapper runner script; not declared canonical entrypoint"
"./run_ridge_susceptibility_analysis_wrapper.m","EXPERIMENTAL","Wrapper runner script; not declared canonical entrypoint"
"./run_ridge_temperature_susceptibility_wrapper.m","EXPERIMENTAL","Wrapper runner script; not declared canonical entrypoint"
"./run_rmse_structure_vs_scale_closure_wrapper.m","EXPERIMENTAL","Wrapper runner script; not declared canonical entrypoint"
"./run_switching_creep_barrier_analysis_wrapper.m","EXPERIMENTAL","Wrapper runner script; not declared canonical entrypoint"
"./run_switching_creep_scaling_wrapper.m","EXPERIMENTAL","Wrapper runner script; not declared canonical entrypoint"
"./run_switching_threshold_residual_structure_wrapper.m","EXPERIMENTAL","Wrapper runner script; not declared canonical entrypoint"
"./run_switching_width_roughness_competition_wrapper.m","EXPERIMENTAL","Wrapper runner script; not declared canonical entrypoint"
"./run_threshold_distribution_model.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./run_x_vs_r_predictor_comparison_wrapper.m","EXPERIMENTAL","Wrapper runner script; not declared canonical entrypoint"
"./scripts/run_adversarial_observable_search.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./setup_repo.m","UTILITY","Repository/helper infrastructure script (non-entrypoint)"
"./Susceptibility ver1/fix_phase_and_baseline.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Susceptibility ver1/getFileList_Susceptibility.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Susceptibility ver1/importFiles_Susceptibility.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Susceptibility ver1/main_Susceptibility.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Susceptibility ver1/Plots_Susceptibility.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./svd_projection_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching ver12/addLegends.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching ver12/computeMedianAbsP2P_fromStoredData.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching ver12/computeRepeatedSwitchAmplitude.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching ver12/createP2PSwitching.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching ver12/createP2PSwitchingConfig.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching ver12/createSwitchingStabilityFigure.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching ver12/debugPlotBlockwisePulseDrift.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching ver12/debugPlotGlobalPulseDrift_blocks.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching ver12/debugPlotGlobalPulseDrift_TimeAxis.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching ver12/detectAmpTempSwitchingMap.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching ver12/detectSwitchingChannel.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching ver12/extractMetric_switchCh.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching ver12/getFileListSwitching.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching ver12/main/analyzeSwitchingStability.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching ver12/main/detect_switching_dep_mode.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching ver12/main/processFilesSwitching.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching ver12/main/Switching_main.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Switching ver12/parsing/extract_channel_labels_from_struct.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/parsing/extract_delay_between_pulses_from_name.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/parsing/extract_dep_type_from_folder.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/parsing/extract_num_of_pulses_from_name.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/parsing/extract_pulse_length_from_name.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/parsing/extractPulseSchemeFromFolder.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/parsing/mapChannelNameToColumn.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/parsing/resolve_x_label_and_units.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/plots/createFilteredCenteredPlots.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/plots/createFilteredOffsetPlots.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/plots/createFilteredPlots.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/plots/createPlotsSwitching.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/plots/createUnfilteredPlots.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/plots/plotAmpTempSwitchingMap_switchCh.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/plots/plotFilteredCenteredData.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/plots/plotFilteredCenteredSubplotsDiffConfig.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/plots/plotFilteredData.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/plots/plotFilteredOffsetData.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/plots/plotSwitchingPanelF.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/plots/plotUnfilteredData.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/plotTotalBlockDriftVsDep_PulseResolved.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching ver12/resolveDebugPlotChannels.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching ver12/resolveNegP2P.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching ver12/SwitchingShowLegendFun.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching ver12/tables/createTableSwitching.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/utils/build_legend_entry.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/utils/convertDepUnits.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/utils/formatLegendEntry.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/utils/legendEntry.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching ver12/utils/remove_outliers_in_pulse.m","UTILITY","Helper/utility directory (non-entrypoint support code)"
"./Switching/analysis/analyze_phi_kappa_canonical_space.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Switching/analysis/checkNoDuplicateTemps.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/computeMetrics.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/debug_fix_o2_pipeline.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/ensureDir.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/experimental/run_switching_physical_baseline_model.m","EXPERIMENTAL","Path indicates test/diagnostic/temporary/report/documentation context"
