"a","b","c","pearson_A","spearman_A","deltaT_peak","loo_min_pearson","loo_min_spearman","source","score_basic"
"0.95","0.85","1.1","0.980885294278682","0.995604395604396","0","0.978064344716283","0.994505494505495","computed_refine_extension","0.9883399956884"
"1.25","0.65","0.9","0.980693782496825","0.995604395604396","0","0.978276453506336","0.994505494505495","computed_refine_extension","0.988324963911853"
"0.75","0.6","0.65","0.980954781388208","0.995604395604396","0","0.977855298787473","0.994505494505495","computed_refine_extension","0.988319032635496"
"0.95","0.85","0.95","0.980864986559051","0.995604395604396","0","0.977915304539356","0.994505494505495","computed_refine_extension","0.988304095337125"
"1.3","0.65","0.95","0.980648627332301","0.995604395604396","0","0.9781384650296","0.994505494505495","computed_refine_extension","0.988283819667149"
"1.1","0.9","1.3","0.980724023941243","0.995604395604396","0","0.977852238602516","0.994505494505495","computed_refine_extension","0.988249193364415"
"1.2","0.65","0.85","0.980500047267773","0.995604395604396","0","0.978158191944287","0.994505494505495","computed_refine_extension","0.988243191030728"
"1.4","0.6","1.15","0.980612333467157","0.995604395604396","0","0.977928903173448","0.994505494505495","computed_refine_extension","0.988231019136375"
"0.85","0.6","0.65","0.980623454767007","0.995604395604396","0","0.977763290612004","0.994505494505495","computed_refine_extension","0.988201233014041"
"0.9","0.8","0.85","0.980691880624205","0.995604395604396","0","0.977592637633323","0.994505494505495","computed_refine_extension","0.988187630175465"
"1","0.85","0.85","0.980663775611368","0.995604395604396","0","0.97751670161049","0.994505494505495","computed_refine_extension","0.988164011467047"
"0.75","0.65","0.7","0.980683039822618","0.995604395604396","0","0.977470679639699","0.994505494505495","computed_refine_extension","0.988160586336264"
"0.7","0.65","0.75","0.980663652825477","0.995604395604396","0","0.977485471058526","0.994505494505495","computed_refine_extension","0.988157728520887"
"0.65","0.6","0.7","0.980653186398216","0.995604395604396","0","0.977443475280489","0.994505494505495","computed_refine_extension","0.988146189437101"
"0.95","0.85","1.15","0.980501102663023","0.995604395604396","0","0.977654042591694","0.994505494505495","computed_refine_extension","0.988142677778784"
"1.35","0.65","1","0.980387075434305","0.995604395604396","0","0.977770915631466","0.994505494505495","computed_refine_extension","0.988131844218123"
"0.75","0.55","1.4","0.980594285383913","0.995604395604396","0","0.977398831889279","0.994505494505495","computed_refine_extension","0.988119590454568"
"0.7","0.5","1.4","0.980572770614214","0.995604395604396","0","0.977353420424447","0.994505494505495","computed_refine_extension","0.988104053730692"
"0.65","0.5","1.35","0.980559460353994","0.995604395604396","0","0.977359891490096","0.994505494505495","computed_refine_extension","0.988101354865756"
"0.7","0.55","1.35","0.980545026432302","0.995604395604396","0","0.977373817262941","0.994505494505495","computed_refine_extension","0.988099809843817"
"1.1","0.5","0.85","0.980231850099934","0.995604395604396","0","0.977840927590502","0.994505494505495","computed_refine_extension","0.988099279009619"
"0.8","0.6","1.4","0.980540601805486","0.995604395604396","0","0.977365457230837","0.994505494505495","computed_refine_extension","0.988096810449352"
"1.05","0.9","0.9","0.98048655733072","0.995604395604396","0","0.977376139341939","0.994505494505495","computed_refine_extension","0.988082733529142"
"1.1","0.85","1.4","0.980414234129749","0.995604395604396","0","0.977376289226591","0.994505494505495","computed_refine_extension","0.988061066545781"
"0.75","0.6","1.35","0.980454613264793","0.995604395604396","0","0.977307627687734","0.994505494505495","computed_refine_extension","0.988059447978523"
"0.6","0.55","0.65","0.980510255421329","0.995604395604396","0","0.977181747453274","0.994505494505495","computed_refine_extension","0.988050964578592"
"1.35","0.6","1.05","0.980244650140652","0.995604395604396","0","0.977554227379335","0.994505494505495","computed_refine_extension","0.988045778979601"
"0.95","0.85","0.9","0.980387046538471","0.995604395604396","0","0.977313815105983","0.994505494505495","computed_refine_extension","0.988040415444276"
"1","0.9","1.05","0.980314549037953","0.995604395604396","0","0.977419176603262","0.994505494505495","computed_refine_extension","0.988039738493577"
"0.85","0.65","1.4","0.98041503209204","0.995604395604396","0","0.97725640792276","0.994505494505495","computed_refine_extension","0.988037329673703"
"1","0.9","1","0.98024197059908","0.995604395604396","0","0.977286876961801","0.994505494505495","computed_refine_extension","0.987991505033623"
"0.7","0.6","0.65","0.980361633210359","0.995604395604396","0","0.977106580437902","0.994505494505495","computed_refine_extension","0.987991344512226"
"0.8","0.65","1.35","0.980291673561249","0.995604395604396","0","0.977164588790217","0.994505494505495","computed_refine_extension","0.987981958287957"
"1","0.9","1.1","0.980176808785265","0.995604395604396","0","0.977303849735954","0.994505494505495","computed_refine_extension","0.987975351044309"
"0.85","0.8","0.95","0.980206477403432","0.995604395604396","0","0.977197669111869","0.994505494505495","computed_refine_extension","0.987963015504942"
"0.7","0.55","0.6","0.980291925207363","0.995604395604396","0","0.977066210754813","0.994505494505495","computed_refine_extension","0.98796235817471"
"1.15","0.5","0.9","0.98000993490205","0.995604395604396","0","0.977481813106438","0.994505494505495","computed_refine_extension","0.987960881553441"
"1.35","0.7","0.95","0.980024101616677","0.995604395604396","0","0.977428656655839","0.994505494505495","computed_refine_extension","0.987954500277709"
"1.3","0.7","0.9","0.97994733547837","0.995604395604396","0","0.977427183838813","0.994505494505495","computed_refine_extension","0.987931175872812"
"0.75","0.55","0.6","0.980141099760955","0.995604395604396","0","0.97708087898532","0.994505494505495","computed_refine_extension","0.987920044186889"
"1.4","0.65","1.05","0.979927619614667","0.995604395604396","0","0.977195646725331","0.994505494505495","computed_refine_extension","0.987878953691005"
"1.4","0.7","1","0.979872250985842","0.995604395604396","0","0.977186162162507","0.994505494505495","computed_refine_extension","0.987860446189792"
"1.15","0.9","1.4","0.979983639961268","0.995604395604396","0","0.976931524274215","0.994505494505495","computed_refine_extension","0.987842935304762"
"1.15","0.55","0.85","0.979707841254416","0.995604395604396","0","0.97725617949543","0.994505494505495","computed_refine_extension","0.987825126736949"
"1","0.9","0.95","0.979934042385866","0.995604395604396","0","0.976878262400282","0.994505494505495","computed_refine_extension","0.987817403657354"
"1","0.9","1.15","0.979849943246877","0.995604395604396","0","0.976965190850568","0.994505494505495","computed_refine_extension","0.987809559605715"
"0.85","0.8","0.9","0.979882791946056","0.995604395604396","0","0.976777214919395","0.994505494505495","computed_refine_extension","0.987781819029234"
"1.1","0.9","1.35","0.979836543005567","0.995604395604396","0","0.976844031157525","0.994505494505495","computed_refine_extension","0.987781307594713"
"0.9","0.55","0.65","0.979552131221595","0.995604395604396","0","0.977255853590919","0.994505494505495","computed_refine_extension","0.987778348546201"
"0.65","0.55","0.6","0.979875668482472","0.995604395604396","0","0.97639159330488","0.994505494505495","computed_refine_extension","0.987702557667256"
"1.4","0.6","1.1","0.979515341132267","0.995604395604396","0","0.976690963693857","0.994505494505495","computed_refine_extension","0.98765433353999"
"0.95","0.85","0.85","0.97962099035191","0.995604395604396","0","0.976376281172858","0.994505494505495","computed_refine_extension","0.987623091801683"
"0.9","0.85","1","0.979524535441918","0.995604395604396","0","0.976505811645433","0.994505494505495","computed_refine_extension","0.9876200614232"
"1.4","0.75","0.95","0.979304605740671","0.995604395604396","0","0.976608347590469","0.994505494505495","computed_refine_extension","0.987574589701834"
"0.8","0.55","0.6","0.979402117825762","0.995604395604396","0","0.9763999118161","0.994505494505495","computed_refine_extension","0.987562156172487"
"0.8","0.65","0.65","0.979543831153489","0.995604395604396","0","0.976183241492936","0.994505494505495","computed_refine_extension","0.987561336106172"
"1.05","0.9","0.85","0.979508360893517","0.995604395604396","0","0.976193254612419","0.994505494505495","computed_refine_extension","0.987552697652077"
"0.7","0.65","0.7","0.979509346246545","0.995604395604396","0","0.976095892529926","0.994505494505495","computed_refine_extension","0.987533520841487"
"0.9","0.85","0.95","0.979352006206035","0.995604395604396","0","0.976257223455746","0.994505494505495","computed_refine_extension","0.987518585014498"
"1","0.9","0.9","0.979360878713251","0.995604395604396","0","0.976159085171751","0.994505494505495","computed_refine_extension","0.987501619109864"
"1.25","0.6","0.9","0.979103517098218","0.995604395604396","0","0.976467655778435","0.994505494505495","computed_refine_extension","0.987486124746691"
"1.2","0.6","0.85","0.979059072694869","0.995604395604396","0","0.976525082582747","0.994505494505495","computed_refine_extension","0.987484276786548"
"0.85","0.8","0.85","0.979298129954492","0.995604395604396","0","0.976051482840314","0.994505494505495","computed_refine_extension","0.987461274015949"
"0.7","0.55","1.4","0.979316637262608","0.995604395604396","0","0.975947455638776","0.994505494505495","computed_refine_extension","0.987446020768076"
"0.65","0.5","1.4","0.979310574791959","0.995604395604396","0","0.975907167204128","0.994505494505495","computed_refine_extension","0.987436144339952"
"0.9","0.5","0.65","0.978749453724821","0.995604395604396","0","0.976743708244066","0.994505494505495","computed_refine_extension","0.987435116227798"
"0.75","0.6","1.4","0.979248906350992","0.995604395604396","0","0.975910166669504","0.994505494505495","computed_refine_extension","0.987418243700737"
"0.65","0.6","0.65","0.979285513229574","0.995604395604396","0","0.975666320255479","0.994505494505495","computed_refine_extension","0.987380456481506"
"1.3","0.6","0.95","0.978929866322066","0.995604395604396","0","0.976179553028351","0.994505494505495","computed_refine_extension","0.987376408963829"
"0.8","0.65","1.4","0.979110639003892","0.995604395604396","0","0.975798363767098","0.994505494505495","computed_refine_extension","0.987354402916126"
"0.9","0.85","0.9","0.978937559478372","0.995604395604396","0","0.975724626411223","0.994505494505495","computed_refine_extension","0.987287731587295"
"0.75","0.65","0.65","0.9789894901234","0.995604395604396","0","0.975428812820729","0.994505494505495","computed_refine_extension","0.987244148062704"
"1.1","0.9","1.4","0.97881986954666","0.995604395604396","0","0.975682011540011","0.994505494505495","computed_refine_extension","0.987243901633539"
"0.95","0.9","1","0.978688291670207","0.995604395604396","0","0.975595107976872","0.994505494505495","computed_refine_extension","0.987187047557975"
"1.35","0.6","1","0.978557804752938","0.995604395604396","0","0.975683916761617","0.994505494505495","computed_refine_extension","0.987165663239743"
"1.3","0.65","0.9","0.9784759895771","0.995604395604396","0","0.975757071456154","0.994505494505495","computed_refine_extension","0.987155749625899"
"0.6","0.55","0.6","0.978914670687108","0.995604395604396","0","0.97509390994286","0.994505494505495","computed_refine_extension","0.987154721656243"
"0.75","0.6","0.6","0.978750989057717","0.995604395604396","0","0.975146069378956","0.994505494505495","computed_refine_extension","0.987116049054645"
"1.35","0.65","0.95","0.978424052706258","0.995604395604396","0","0.975607500263417","0.994505494505495","computed_refine_extension","0.987110254326099"
"1.25","0.65","0.85","0.978295160997319","0.995604395604396","0","0.975658669462763","0.994505494505495","computed_refine_extension","0.987081820653287"
"0.95","0.9","0.95","0.978435551004374","0.995604395604396","0","0.975246902291918","0.994505494505495","computed_refine_extension","0.987041584221234"
"1","0.9","0.85","0.978486387612451","0.995604395604396","0","0.975087991743298","0.994505494505495","computed_refine_extension","0.987025053093933"
"1.4","0.65","1","0.978160824159375","0.995604395604396","0","0.975235267156254","0.994505494505495","computed_refine_extension","0.986956839140602"
"0.9","0.85","0.85","0.978249152019278","0.995604395604396","0","0.974871132610928","0.994505494505495","computed_refine_extension","0.986910510589508"
"0.7","0.6","0.6","0.978380888501177","0.995604395604396","0","0.974545537814609","0.994505494505495","computed_refine_extension","0.986884912574813"
"1.4","0.6","1.05","0.978003458822192","0.995604395604396","0","0.974999606544856","0.994505494505495","computed_refine_extension","0.986862497417167"
"0.6","0.5","1.1","0.983907769834948","0.986813186813187","0","0.981263574813021","0.983516483516483","computed_refine_extension","0.986809661297704"
"1.4","0.7","0.95","0.977814701812587","0.995604395604396","0","0.974915022567103","0.994505494505495","computed_refine_extension","0.986788953518735"
"0.95","0.9","0.9","0.977929882339464","0.995604395604396","0","0.97460135757425","0.994505494505495","computed_refine_extension","0.986760774678228"
"1.15","0.5","0.85","0.977583330080057","0.995604395604396","0","0.974826017450912","0.994505494505495","computed_refine_extension","0.986701740975738"
"0.85","0.5","0.6","0.977591996061066","0.995604395604396","0","0.974774969214093","0.994505494505495","computed_refine_extension","0.986694131122677"
"0.7","0.65","0.65","0.977957367354074","0.995604395604396","0","0.974028772087628","0.994505494505495","computed_refine_extension","0.986654503085286"
"0.6","0.55","0.9","0.98348062931413","0.986813186813187","0","0.980779726449477","0.983516483516483","computed_refine_extension","0.98658474946875"
"0.6","0.55","0.85","0.983395633286216","0.986813186813187","0","0.980666512238567","0.983516483516483","computed_refine_extension","0.986536607818194"
"0.6","0.55","0.95","0.983372220195709","0.986813186813187","0","0.980668496908078","0.983516483516483","computed_refine_extension","0.986529980824944"
"0.6","0.5","1.15","0.9831664130084","0.986813186813187","0","0.98040732215949","0.983516483516483","computed_refine_extension","0.986416003719033"
"0.6","0.55","1","0.983090848729339","0.986813186813187","0","0.980356166306539","0.983516483516483","computed_refine_extension","0.986383103264725"
"0.6","0.55","0.8","0.98309211407478","0.986813186813187","0","0.980300128737777","0.983516483516483","computed_refine_extension","0.986372275354605"
"0.65","0.6","0.6","0.977472804827353","0.995604395604396","0","0.973329415491742","0.994505494505495","computed_refine_extension","0.986369263008093"
"0.65","0.55","1.15","0.983017078777017","0.986813186813187","0","0.980264027165797","0.983516483516483","computed_refine_extension","0.98634254445088"
"0.95","0.9","0.85","0.977137579283202","0.995604395604396","0","0.973619641103021","0.994505494505495","computed_refine_extension","0.986326740467103"
"0.65","0.6","0.9","0.982931126556545","0.986813186813187","0","0.980167559726421","0.983516483516483","computed_refine_extension","0.986297465296863"
"0.65","0.6","0.95","0.982904627945789","0.986813186813187","0","0.980156974805001","0.983516483516483","computed_refine_extension","0.986287398729352"
"1.3","0.9","0.95","0.982748472708124","0.986813186813187","0","0.979945556419137","0.983516483516483","computed_refine_extension","0.98619826848088"
"0.65","0.6","0.85","0.982750591613677","0.986813186813187","0","0.979937451531567","0.983516483516483","computed_refine_extension","0.986197283175032"
"1.4","0.9","1","0.982653568272801","0.986813186813187","0","0.980003431349541","0.983516483516483","computed_refine_extension","0.986181372136364"
"0.65","0.6","1","0.982693617413118","0.986813186813187","0","0.979931462031336","0.983516483516483","computed_refine_extension","0.986178993014818"
"0.6","0.55","1.05","0.982653425048099","0.986813186813187","0","0.9798620137681","0.983516483516483","computed_refine_extension","0.986153045652665"
"1.3","0.6","0.9","0.976513870049719","0.995604395604396","0","0.973517072331631","0.994505494505495","computed_refine_extension","0.98611911394278"
"1.25","0.6","0.85","0.976451215006018","0.995604395604396","0","0.973557090226373","0.994505494505495","computed_refine_extension","0.986108321008618"
"1.15","0.8","0.85","0.982552251854212","0.986813186813187","0","0.979783739684514","0.983516483516483","computed_refine_extension","0.986107038877782"
"1.25","0.85","0.9","0.982437362222808","0.986813186813187","0","0.979666662080862","0.983516483516483","computed_refine_extension","0.98604915646763"
"1.35","0.6","0.95","0.976361641421733","0.995604395604396","0","0.973251123480409","0.994505494505495","computed_refine_extension","0.98602025558414"
"0.7","0.65","0.95","0.982348619185998","0.986813186813187","0","0.979548394864233","0.983516483516483","computed_refine_extension","0.985998880113261"
"1.35","0.85","0.95","0.982226273224476","0.986813186813187","0","0.979659446294484","0.983516483516483","computed_refine_extension","0.985984386610855"
"0.65","0.6","1.05","0.982316711707477","0.986813186813187","0","0.979512291251853","0.983516483516483","computed_refine_extension","0.985982087147229"
"0.7","0.65","0.9","0.982290426169058","0.986813186813187","0","0.97945489994253","0.983516483516483","computed_refine_extension","0.985962723223839"
"0.6","0.5","1.2","0.982307590025644","0.986813186813187","0","0.979414106863717","0.983516483516483","computed_refine_extension","0.985959713765052"
"0.7","0.65","1","0.982210683775515","0.986813186813187","0","0.979413034046018","0.983516483516483","computed_refine_extension","0.985930427326473"
"0.65","0.55","1.2","0.982196043616771","0.986813186813187","0","0.979318441429536","0.983516483516483","computed_refine_extension","0.985907116755554"
"1.35","0.9","0.95","0.982152209070265","0.986813186813187","0","0.979351839845348","0.983516483516483","computed_refine_extension","0.985900646074764"
"0.6","0.55","1.1","0.982074152900449","0.986813186813187","0","0.979202209657745","0.983516483516483","computed_refine_extension","0.985847303186299"
"1.2","0.75","0.85","0.981874809412194","0.986813186813187","0","0.979427544052633","0.983516483516483","computed_refine_extension","0.9858325670188"
"1.4","0.6","1","0.976013532714918","0.995604395604396","0","0.972781411507613","0.994505494505495","computed_refine_extension","0.985821880577536"
"0.7","0.6","1.2","0.982002875594111","0.986813186813187","0","0.979135577551291","0.983516483516483","computed_refine_extension","0.985812593573107"
"1.35","0.65","0.9","0.975904863100651","0.995604395604396","0","0.972827697658394","0.994505494505495","computed_refine_extension","0.985798536923413"
"1.2","0.9","0.9","0.981974274349708","0.986813186813187","0","0.97897972743538","0.983516483516483","computed_refine_extension","0.985772843176604"
"0.7","0.65","1.05","0.981896918546162","0.986813186813187","0","0.979072051430934","0.983516483516483","computed_refine_extension","0.985768101234651"
"1.2","0.8","0.85","0.981859577468189","0.986813186813187","0","0.979120721843676","0.983516483516483","computed_refine_extension","0.985766632993807"
"1.4","0.65","0.95","0.975874803109922","0.995604395604396","0","0.972700791842475","0.994505494505495","computed_refine_extension","0.98576413776301"
"0.65","0.6","1.1","0.981789526009499","0.986813186813187","0","0.978917280947979","0.983516483516483","computed_refine_extension","0.985704929377061"
"1.25","0.9","0.9","0.981824085635279","0.986813186813187","0","0.978834951727272","0.983516483516483","computed_refine_extension","0.985698831420654"
"1.15","0.85","0.85","0.981748369937877","0.986813186813187","0","0.97873883099327","0.983516483516483","computed_refine_extension","0.985656892564632"
"1.3","0.85","0.9","0.981627296372145","0.986813186813187","0","0.978873318683293","0.983516483516483","computed_refine_extension","0.985647468032918"
"1.3","0.8","0.9","0.981502293472526","0.986813186813187","0","0.979023203848371","0.983516483516483","computed_refine_extension","0.985639944196047"
"0.7","0.65","0.6","0.975926793747407","0.995604395604396","0","0.971444087710472","0.994505494505495","computed_refine_extension","0.985528394127855"
"0.7","0.65","1.1","0.981424336590983","0.986813186813187","0","0.978544899894374","0.983516483516483","computed_refine_extension","0.985520896340785"
"1.2","0.85","0.85","0.981408696936628","0.986813186813187","0","0.978414604198074","0.983516483516483","computed_refine_extension","0.985490145305219"
"0.6","0.55","1.15","0.981365135491426","0.986813186813187","0","0.978390516098041","0.983516483516483","computed_refine_extension","0.985472259251651"
"1.3","0.9","0.9","0.981344200817169","0.986813186813187","0","0.978354258515693","0.983516483516483","computed_refine_extension","0.985458727332905"
"0.6","0.5","1.25","0.981340143536547","0.986813186813187","0","0.978293884093204","0.983516483516483","computed_refine_extension","0.98544543526422"
"0.65","0.55","1.25","0.981260836315958","0.986813186813187","0","0.978239031349343","0.983516483516483","computed_refine_extension","0.985410672549271"
"1.3","0.75","0.9","0.9809491389801","0.986813186813187","0","0.97855290781032","0.983516483516483","computed_refine_extension","0.985379938640709"
"1.4","0.85","0.95","0.981002684950102","0.986813186813187","0","0.978471001217302","0.983516483516483","computed_refine_extension","0.985379621113106"
"0.65","0.6","1.15","0.981125338982703","0.986813186813187","0","0.978161567414207","0.983516483516483","computed_refine_extension","0.985354530562268"
"0.7","0.6","1.25","0.981102424942171","0.986813186813187","0","0.978099947453102","0.983516483516483","computed_refine_extension","0.985335332357887"
"0.6","0.6","0.9","0.981101360542497","0.986813186813187","0","0.978093284680282","0.983516483516483","computed_refine_extension","0.985333680483421"
"0.6","0.6","0.95","0.981051229905829","0.986813186813187","0","0.978059253577727","0.983516483516483","computed_refine_extension","0.98531183507191"
"0.6","0.6","0.85","0.980952694820763","0.986813186813187","0","0.977895314403202","0.983516483516483","computed_refine_extension","0.985249486711485"
"0.75","0.65","1.25","0.98086875074909","0.986813186813187","0","0.97788031660902","0.983516483516483","computed_refine_extension","0.985221303931146"
"0.7","0.65","1.15","0.980807385907951","0.986813186813187","0","0.977848084606908","0.983516483516483","computed_refine_extension","0.985196448078382"
"0.6","0.6","1","0.980823424969535","0.986813186813187","0","0.977817504642526","0.983516483516483","computed_refine_extension","0.985195143803981"
"1.25","0.85","0.85","0.980710187530845","0.986813186813187","0","0.977727750278955","0.983516483516483","computed_refine_extension","0.98514322169966"
"1.25","0.75","0.85","0.980444881265216","0.986813186813187","0","0.9780628735412","0.983516483516483","computed_refine_extension","0.98513065447242"
"1.4","0.8","0.95","0.980361613955445","0.986813186813187","0","0.977801291238048","0.983516483516483","computed_refine_extension","0.985053357818858"
"1.35","0.9","0.9","0.980531591874674","0.986813186813187","0","0.977541103334177","0.983516483516483","computed_refine_extension","0.985052313613853"
"0.6","0.6","0.8","0.980579395091688","0.986813186813187","0","0.977435588046777","0.983516483516483","computed_refine_extension","0.985045551521477"
"0.6","0.55","1.2","0.980536825275684","0.986813186813187","0","0.977438807279259","0.983516483516483","computed_refine_extension","0.985033424423172"
"0.65","0.65","0.95","0.980503494758275","0.986813186813187","0","0.977471568092414","0.983516483516483","computed_refine_extension","0.985029977430581"
"1.2","0.9","0.85","0.980545753528833","0.986813186813187","0","0.977321666151167","0.983516483516483","computed_refine_extension","0.985012674673499"
"1.15","0.9","0.85","0.980544175491248","0.986813186813187","0","0.977309972426203","0.983516483516483","computed_refine_extension","0.985009862517231"
"0.65","0.65","0.9","0.980473246855739","0.986813186813187","0","0.97740675821667","0.983516483516483","computed_refine_extension","0.985007941084671"
"0.6","0.6","1.05","0.980435478687313","0.986813186813187","0","0.977388161814156","0.983516483516483","computed_refine_extension","0.984992891353641"
"0.65","0.65","1","0.9803450631872","0.986813186813187","0","0.977315442283741","0.983516483516483","computed_refine_extension","0.984951222797524"
"0.85","0.8","1","0.980299476784208","0.986813186813187","0","0.977347683638236","0.983516483516483","computed_refine_extension","0.984943995147525"
"0.65","0.6","1.2","0.980335588432328","0.986813186813187","0","0.97725817829534","0.983516483516483","computed_refine_extension","0.984936927573382"
"0.85","0.8","1.05","0.98018687845478","0.986813186813187","0","0.977256097017118","0.983516483516483","computed_refine_extension","0.984891898324473"
"1.35","0.8","0.9","0.980010466573395","0.986813186813187","0","0.977479187366316","0.983516483516483","computed_refine_extension","0.984883592829897"
"0.6","0.5","1.3","0.980271893589171","0.986813186813187","0","0.977055459510445","0.983516483516483","computed_refine_extension","0.984877275363456"
"0.65","0.65","0.85","0.98023127740644","0.986813186813187","0","0.977094483640154","0.983516483516483","computed_refine_extension","0.984872895334578"
"0.65","0.55","1.3","0.980220008018128","0.986813186813187","0","0.977035460296404","0.983516483516483","computed_refine_extension","0.984857709849334"
"1.25","0.9","0.85","0.980196051655421","0.986813186813187","0","0.976970720064539","0.983516483516483","computed_refine_extension","0.98483757489415"
"1.1","0.9","0.85","0.980196441634328","0.986813186813187","0","0.976934041355497","0.983516483516483","computed_refine_extension","0.984830356146013"
"0.7","0.65","1.2","0.980058488354254","0.986813186813187","0","0.976995786812611","0.983516483516483","computed_refine_extension","0.984801319253414"
"0.7","0.6","1.3","0.980091395107514","0.986813186813187","0","0.976934024998947","0.983516483516483","computed_refine_extension","0.984798838916659"
"0.65","0.65","1.05","0.980017071570512","0.986813186813187","0","0.976960361609224","0.983516483516483","computed_refine_extension","0.984781809177614"
"0.85","0.8","1.1","0.979889718915192","0.986813186813187","0","0.976947077105872","0.983516483516483","computed_refine_extension","0.984740946480347"
"0.6","0.6","1.1","0.979902155849789","0.986813186813187","0","0.976788145729282","0.983516483516483","computed_refine_extension","0.984712891285408"
"0.6","0.6","0.75","0.979949339631909","0.986813186813187","0","0.976677054764339","0.983516483516483","computed_refine_extension","0.984704828227056"
"0.75","0.65","1.3","0.979889656957982","0.986813186813187","0","0.976754586339563","0.983516483516483","computed_refine_extension","0.984702429739923"
"1.25","0.7","0.85","0.979617898704514","0.986813186813187","0","0.977153158455047","0.983516483516483","computed_refine_extension","0.984700616686979"
"0.9","0.6","0.65","0.979667458041724","0.986813186813187","0","0.976911353575816","0.983516483516483","computed_refine_extension","0.984667123512296"
"0.65","0.65","0.8","0.979749408635148","0.986813186813187","0","0.976502254947001","0.983516483516483","computed_refine_extension","0.98460988896456"
"1.3","0.8","0.85","0.979373124548272","0.986813186813187","0","0.976712972336304","0.983516483516483","computed_refine_extension","0.984539147216358"
"0.6","0.55","1.25","0.979598361706827","0.986813186813187","0","0.976357460245987","0.983516483516483","computed_refine_extension","0.984535615945861"
"0.85","0.65","0.65","0.979603609769668","0.986813186813187","0","0.976348777732549","0.983516483516483","computed_refine_extension","0.984535453862026"
"0.65","0.65","1.1","0.979535604449114","0.986813186813187","0","0.976424792777361","0.983516483516483","computed_refine_extension","0.984530255274822"
"0.9","0.85","1.05","0.979481719857052","0.986813186813187","0","0.976500968847802","0.983516483516483","computed_refine_extension","0.984529325111291"
"0.85","0.8","1.15","0.97942584321239","0.986813186813187","0","0.976441116280133","0.983516483516483","computed_refine_extension","0.984500591604359"
"1.3","0.9","0.85","0.979490666763305","0.986813186813187","0","0.976259684883645","0.983516483516483","computed_refine_extension","0.984483752390336"
"0.65","0.6","1.25","0.979430244860376","0.986813186813187","0","0.9762184649471","0.983516483516483","computed_refine_extension","0.984457381832148"
"0.9","0.85","1.1","0.979245857236127","0.986813186813187","0","0.976268343878675","0.983516483516483","computed_refine_extension","0.984412041331189"
"1.35","0.75","0.9","0.979105230759107","0.986813186813187","0","0.976465984930785","0.983516483516483","computed_refine_extension","0.984409381598504"
"0.6","0.6","1.15","0.979236059326196","0.986813186813187","0","0.976031880199517","0.983516483516483","computed_refine_extension","0.984361809222377"
"1.4","0.85","0.9","0.978991721660937","0.986813186813187","0","0.976300205196952","0.983516483516483","computed_refine_extension","0.984342172922287"
"0.7","0.65","1.25","0.979188447278235","0.986813186813187","0","0.976000335763356","0.983516483516483","computed_refine_extension","0.984341216720757"
"0.9","0.65","0.65","0.979153113359721","0.986813186813187","0","0.975985700016262","0.983516483516483","computed_refine_extension","0.984327689395784"
"0.6","0.5","1.35","0.979109831500983","0.986813186813187","0","0.975706711142497","0.983516483516483","computed_refine_extension","0.98425890706341"
"0.65","0.55","1.35","0.979081171446312","0.986813186813187","0","0.975716336865079","0.983516483516483","computed_refine_extension","0.984252234191525"
"0.7","0.6","1.35","0.978978029286005","0.986813186813187","0","0.975647160628612","0.983516483516483","computed_refine_extension","0.984207456296139"
"0.65","0.65","1.15","0.97891436961054","0.986813186813187","0","0.975724455326309","0.983516483516483","computed_refine_extension","0.984203817333039"
"0.9","0.85","1.15","0.978835868368199","0.986813186813187","0","0.975829694719738","0.983516483516483","computed_refine_extension","0.984201314839023"
"1.3","0.75","0.85","0.978639805717885","0.986813186813187","0","0.976035172653114","0.983516483516483","computed_refine_extension","0.984183591630604"
"0.65","0.65","0.75","0.978992645803302","0.986813186813187","0","0.975500614687385","0.983516483516483","computed_refine_extension","0.984182532063083"
"0.6","0.6","0.7","0.979021903144438","0.986813186813187","0","0.975370980952853","0.983516483516483","computed_refine_extension","0.984165382518517"
"0.95","0.9","1.05","0.978716095452248","0.986813186813187","0","0.975678215243326","0.983516483516483","computed_refine_extension","0.984135087068955"
"0.75","0.65","1.35","0.978803794726532","0.986813186813187","0","0.975502393281606","0.983516483516483","computed_refine_extension","0.984126232458896"
"0.95","0.9","1.1","0.978542472874847","0.986813186813187","0","0.975523297804301","0.983516483516483","computed_refine_extension","0.98405201680793"
"0.6","0.55","1.3","0.978557827492781","0.986813186813187","0","0.975155651379236","0.983516483516483","computed_refine_extension","0.983983093908297"
"0.8","0.6","0.6","0.978561704280991","0.986813186813187","0","0.975095635420391","0.983516483516483","computed_refine_extension","0.983972253752991"
"0.6","0.6","1.2","0.978448083173319","0.986813186813187","0","0.975131820359903","0.983516483516483","computed_refine_extension","0.983945404408592"
"0.65","0.6","1.3","0.978418095887026","0.986813186813187","0","0.975052431632553","0.983516483516483","computed_refine_extension","0.983920530477234"
"1.4","0.8","0.9","0.978174890438087","0.986813186813187","0","0.97540146344612","0.983516483516483","computed_refine_extension","0.983917375205266"
"0.6","0.65","0.95","0.97837703301082","0.986813186813187","0","0.975074209502533","0.983516483516483","computed_refine_extension","0.983912567188368"
"1.4","0.9","0.95","0.981244588003795","0.982417582417582","0","0.978451112817701","0.978021978021978","computed_refine_extension","0.983909752810832"
